obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,Unnamed: 18
135.5099,0.0002,135.510246,0.000013,89000,,,0.000,73795.158,5s2.5p5,2P*,3/2,5s2.5p4.(3P<0>).5d,2[2],5/2,,,L368,
135.7971,0.0002,135.797366,0.000013,54000,,,0.000,73639.131,5s2.5p5,2P*,3/2,5s2.5p4.(3P<0>).5d,2[2],3/2,,,L368,
136.0965,0.0006,136.095778,0.000013,92000,,,0.000,73477.665,5s2.5p5,2P*,3/2,5s2.5p4.(1D<2>).5d,2[0],1/2,,,L368,
136.1111,0.0002,136.110959,0.000013,20000,,,7602.9762,81072.446,5s2.5p5,2P*,1/2,5s2.5p4.(1D<2>).5d,2[1],3/2,,,L368,
136.7714,0.0002,136.771518,0.000013,48000,,,0.000,73114.638,5s2.5p5,2P*,3/2,5s2.5p4.(3P<1>).5d,2[1],1/2,,,L368,
136.8217,0.0002,136.82175,0.00008,17000,,,7602.9762,80690.77,5s2.5p5,2P*,1/2,5s2.5p4.(3P<2>).8d,2[1],3/2,,,L368,
138.3225,0.0002,138.322703,0.000014,84000,,,0.000,72294.712,5s2.5p5,2P*,3/2,5s2.5p4.(3P<2>).7s,2[2],3/2,,,L368,
139.0750,0.0002,139.075159,0.000014,66000,,,0.000,71903.567,5s2.5p5,2P*,3/2,5s2.5p4.(3P<2>).7s,2[2],5/2,,,L368,
139.2898,0.0002,139.289827,0.000014,16000,,,7602.9762,79395.728,5s2.5p5,2P*,1/2,5s2.5p4.(3P<2>).7d,2[2],3/2,,,L368,
140.0014,0.0002,140.001420,0.000014,17000,,,7602.9762,79030.823,5s2.5p5,2P*,1/2,5s2.5p4.(3P<2>).7d,2[1],3/2,,,L368,
142.5490,0.0002,142.549578,0.000014,210000,,,0.000,70151.032,5s2.5p5,2P*,3/2,5s2.5p4.(3P<2>).5d,2[2],5/2,,,L368,
144.6261,0.0002,144.626058,0.000015,53000,,,7602.9762,76746.809,5s2.5p5,2P*,1/2,5s2.5p4.(3P<2>).6d,2[2],3/2,,,L368,
145.3179,0.0002,145.317920,0.000015,55000,,,7602.9762,76417.614,5s2.5p5,2P*,1/2,5s2.5p4.(3P<2>).6d,2[1],1/2,,,L368,
145.7389,0.0006,145.739527,0.000015,160000*,,,0.000,68615.565,5s2.5p5,2P*,3/2,5s2.5p4.(3P<2>).5d,2[0],1/2,,,L368,
145.7471,0.0006,,,160000*,,,,,,,,,,,,,L368,
145.7981,0.0002,145.798758,0.000015,310000,,,0.000,68587.690,5s2.5p5,2P*,3/2,5s2.5p4.(1D<2>).6s,2[2],5/2,,,L368,
145.8794,0.0002,145.879827,0.000015,78000,,,0.000,68549.574,5s2.5p5,2P*,3/2,5s2.5p4.(1D<2>).6s,2[2],3/2,,,L368,
145.9145,0.0002,145.914558,0.000015,45000,,,7602.9762,76136.234,5s2.5p5,2P*,1/2,5s2.5p4.(3P<2>).6d,2[1],3/2,,,L368,
146.5828,0.0002,146.582938,0.000015,29000,,,7602.9762,75823.740,5s2.5p5,2P*,1/2,5s2.5p4.(3P<1>).5d,2[2],3/2,,,L368,
148.5918,0.0002,148.592475,0.000016,36000,,,0.000,67298.159,5s2.5p5,2P*,3/2,5s2.5p4.(3P<2>).5d,2[1],1/2,,,L368,
149.2888,0.0002,149.288781,0.000016,67000,,,7602.9762,74587.246,5s2.5p5,2P*,1/2,5s2.5p4.(3P<1>).5d,2[1],3/2,,,L368,
150.7041,0.0002,150.704716,0.000016,200000,,,0.000,66354.924,5s2.5p5,2P*,3/2,5s2.5p4.(3P<2>).5d,2[1],3/2,,,L368,
151.4682,0.0003,151.468563,0.000016,200000,,,0.000,66020.300,5s2.5p5,2P*,3/2,5s2.5p4.(3P<2>).5d,2[3],5/2,,,L13998,
151.8048,0.0003,151.803374,0.000016,230000,,,7602.9762,73477.665,5s2.5p5,2P*,1/2,5s2.5p4.(1D<2>).5d,2[0],1/2,,,L13998,
152.6448,0.0003,152.644578,0.000016,39000,,,7602.9762,73114.638,5s2.5p5,2P*,1/2,5s2.5p4.(3P<1>).5d,2[1],1/2,,,L13998,
159.3582,0.0003,159.358261,0.000018,100000,,,7602.9762,70354.665,5s2.5p5,2P*,1/2,5s2.5p4.(3P<2>).5d,2[2],3/2,,,L13998,
161.7606,0.0003,161.760969,0.000019,310000,,,0.000,61819.610,5s2.5p5,2P*,3/2,5s2.5p4.(3P<1>).6s,2[1],3/2,,,L13998,
164.0781,0.0003,164.078068,0.000019,62000,,,7602.9762,68549.574,5s2.5p5,2P*,1/2,5s2.5p4.(1D<2>).6s,2[2],3/2,,,L13998,
170.2071,0.0003,170.207123,0.000020,460000,2.05e+08,,7602.9762,66354.924,5s2.5p5,2P*,1/2,5s2.5p4.(3P<2>).5d,2[1],3/2,,T7227,L13998,
178.2757,0.0003,178.276279,0.000022,1300000,2.71e+08,C,0.000,56092.712,5s2.5p5,2P*,3/2,5s2.5p4.(3P<2>).6s,2[2],3/2,,T4515,L13998,
179.9092,0.0003,179.909140,0.000023,210000,,,7602.9762,63186.589,5s2.5p5,2P*,1/2,5s2.5p4.(3P<1>).6s,2[1],1/2,,,L13998,
183.0380,0.0003,183.038580,0.000024,9300000,1.6e+07,D,0.000,54633.291,5s2.5p5,2P*,3/2,5s2.5p4.(3P<2>).6s,2[2],5/2,,T4515,L13998,
184.4453,0.0003,184.445239,0.000024,700000,7.0e+06,,7602.9762,61819.610,5s2.5p5,2P*,1/2,5s2.5p4.(3P<1>).6s,2[1],3/2,,T7227,L13998,
obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
206.1633,0.0003,206.16329,0.00003,150000,3.0e+06,,7602.9762,56092.712,5s2.5p5,2P*,1/2,5s2.5p4.(3P<2>).6s,2[2],3/2,,T7227,L13998,
410.2226,0.0003,410.22252,0.00012,24,,,54633.291,79003.427,5s2.5p4.(3P<2>).6s,2[2],5/2,5s2.5p4.(1D<2>).6p,2[3]*,7/2,,,L13998,
412.9206,0.0003,412.92160,0.00012,24,,,54633.291,78844.134,5s2.5p4.(3P<2>).6s,2[2],5/2,5s2.5p4.(3P<2>).8p,2[3]*,7/2,,,L13998,
413.4146,0.0016,413.4145,0.0007,12bl,,,54633.291,78815.27,5s2.5p4.(3P<2>).6s,2[2],5/2,5s2.5p4.(3P<2>).8p,2[2]*,3/2,,,L13998,
432.1836,0.0016,432.18424,0.00013,59bl,,,56092.712,79224.487,5s2.5p4.(3P<2>).6s,2[2],3/2,5s2.5p4.(3P<2>).8p,2[1]*,3/2,,,L13998,
476.3307,0.0003,476.33029,0.00016,50,,,54633.291,75621.258,5s2.5p4.(3P<2>).6s,2[2],5/2,5s2.5p4.(3P<2>).7p,2[1]*,3/2,,,L13998,
486.2315,0.0003,486.23140,0.00017,210,,,54633.291,75193.887,5s2.5p4.(3P<2>).6s,2[2],5/2,5s2.5p4.(3P<2>).7p,2[3]*,7/2,,,L13998,
491.6937,0.0003,491.69403,0.00017,130,,,54633.291,74965.466,5s2.5p4.(3P<2>).6s,2[2],5/2,5s2.5p4.(3P<2>).7p,2[2]*,5/2,,,L13998,
511.9287,0.0003,511.92824,0.00019,2100,,,56092.712,75621.258,5s2.5p4.(3P<2>).6s,2[2],3/2,5s2.5p4.(3P<2>).7p,2[1]*,3/2,,,L13998,
523.4567,0.0003,523.45682,0.00019,220,,,56092.712,75191.168,5s2.5p4.(3P<2>).6s,2[2],3/2,5s2.5p4.(3P<2>).7p,2[3]*,5/2,,,L13998,
542.7055,0.0024,542.70377,0.00021,180c,,,54633.291,73054.429,5s2.5p4.(3P<2>).6s,2[2],5/2,5s2.5p4.(3P<1>).6p,2[1]*,3/2,,,L13998,
576.433,0.003,576.43117,0.00024,560bl,,,54633.291,71976.606,5s2.5p4.(3P<2>).6s,2[2],5/2,5s2.5p4.(3P<0>).6p,2[1]*,3/2,,,L13998,
589.4026,0.0014,589.39962,0.00025,830,,,56092.712,73054.429,5s2.5p4.(3P<2>).6s,2[2],3/2,5s2.5p4.(3P<1>).6p,2[1]*,3/2,,,L13998,
598.4857,0.0014,598.4855,0.0014,32,,,64989.825,81694.04,5s2.5p4.(3P<2>).6p,2[2]*,3/2,5s2.5p4.(3P<2>).9d,2[2],3/2,,,L13998,
602.408,0.003,602.4073,0.0003,330bl,,,61819.610,78415.078,5s2.5p4.(3P<1>).6s,2[1],3/2,5s2.5p4.(1D<2>).6p,2[1]*,3/2,,,L13998,
608.2425,0.0015,608.2410,0.0003,930,,,56092.712,72529.013,5s2.5p4.(3P<2>).6s,2[2],3/2,5s2.5p4.(3P<1>).6p,2[2]*,5/2,,,L13998,
619.1875,0.0015,619.1870,0.0015,88,,,65644.307,81790.05,5s2.5p4.(3P<2>).6p,2[3]*,5/2,5s2.5p4.(3P<2>).9d,2[4],7/2,,,L13998,
621.3097,0.0015,621.3097,0.0016,56,,,65669.819,81760.40,5s2.5p4.(3P<2>).6p,2[3]*,7/2,5s2.5p4.(3P<2>).9d,2[4],9/2,,,L13998,
624.4478,0.0016,624.4487,0.0016,87,,,66014.854,82024.55,5s2.5p4.(3P<2>).5d,2[3],7/2,5s2.5p4.(3P<2>).7f,2[4]*,9/2,,,L13998,
629.3978,0.0016,629.3945,0.0003,630,,,56092.712,71976.606,5s2.5p4.(3P<2>).6s,2[2],3/2,5s2.5p4.(3P<0>).6p,2[1]*,3/2,,,L13998,
631.3128,0.0016,631.3142,0.0016,65,,,64989.825,80825.42,5s2.5p4.(3P<2>).6p,2[2]*,3/2,5s2.5p4.nd,A,3/2 or 1/2,,,L13998,
633.0365,0.0016,633.0379,0.0016,100,,,64989.825,80782.30,5s2.5p4.(3P<2>).6p,2[2]*,3/2,5s2.5p4.(3P<2>).8d,2[2],3/2,,,L13998,
633.3497,0.0016,633.3518,0.0016,53,,,64906.121,80690.77,5s2.5p4.(3P<2>).6p,2[2]*,5/2,5s2.5p4.(3P<2>).8d,2[1],3/2,,,L13998,
633.7846,0.0016,633.7862,0.0016,260,,,64906.121,80679.95,5s2.5p4.(3P<2>).6p,2[2]*,5/2,5s2.5p4.(3P<2>).8d,2[3],5/2,,,L13998,
633.9437,0.0016,633.9450,0.0016,130,,,64906.121,80676.00,5s2.5p4.(3P<2>).6p,2[2]*,5/2,5s2.5p4.(3P<2>).8d,2[3],7/2,,,L13998,
635.9160,0.0016,635.9129,0.0003,280,,,56092.712,71813.789,5s2.5p4.(3P<2>).6s,2[2],3/2,5s2.5p4.(3P<0>).6p,2[1]*,1/2,,,L13998,
656.6486,0.0017,656.6467,0.0017,140,,,65644.307,80868.99,5s2.5p4.(3P<2>).6p,2[3]*,5/2,5s2.5p4.(3P<2>).8d,2[4],7/2,,,L13998,
,,658.3662,0.0017,m,,,66020.300,81205.22,5s2.5p4.(3P<2>).5d,2[3],5/2,5s2.5p4.(3P<2>).6f,2[3]*,5/2,,,L13998,
658.3745,0.0017,658.3751,0.0017,200,,,66014.854,81199.57,5s2.5p4.(3P<2>).5d,2[3],7/2,5s2.5p4.(3P<2>).6f,2[4]*,9/2,,,L13998,
658.527,0.003,658.5280,0.0017,130p,,,66020.300,81201.49,5s2.5p4.(3P<2>).5d,2[3],5/2,5s2.5p4.(3P<2>).6f,2[4]*,7/2,,,L13998,
661.9658,0.0018,661.9657,0.0018,700,,,65669.819,80772.17,5s2.5p4.(3P<2>).6p,2[3]*,7/2,5s2.5p4.(3P<2>).8d,2[4],9/2,,,L13998,
666.1105,0.0018,666.1100,0.0003,79,,,64906.121,79914.513,5s2.5p4.(3P<2>).6p,2[2]*,5/2,5s2.5p4.(3P<2>).9s,2[2],5/2,,,L13998,
669.729,0.004,669.729,0.009,"73c,i",,,65669.819,80597.11?,5s2.5p4.(3P<2>).6p,2[3]*,7/2,5s2.5p4.(1D<2>).5d,2[4],9/2,,,L13998,
673.2026,0.0018,673.2014,0.0018,54,,,66354.924,81205.22,5s2.5p4.(3P<2>).5d,2[1],3/2,5s2.5p4.(3P<2>).6f,2[3]*,5/2,,,L13998,
698.9779,0.0020,698.9785,0.0003,87,,,65644.307,79946.954,5s2.5p4.(3P<2>).6p,2[3]*,5/2,5s2.5p4.(3P<2>).9s,2[2],3/2,,,L13998,
712.0047,0.0020,712.0038,0.0004,100,,,64989.825,79030.823,5s2.5p4.(3P<2>).6p,2[2]*,3/2,5s2.5p4.(3P<2>).7d,2[1],3/2,,,L13998,
712.2046,0.0020,712.2040,0.0004,250,,,64906.121,78943.172,5s2.5p4.(3P<2>).6p,2[2]*,5/2,5s2.5p4.(3P<2>).7d,2[3],5/2,,,L13998,
714.2057,0.0020,714.2026,0.0004,420,,,64906.121,78903.892,5s2.5p4.(3P<2>).6p,2[2]*,5/2,5s2.5p4.(3P<2>).7d,2[3],7/2,,,L13998,
716.4789,0.0021,716.4764,0.0004,210,,,64989.825,78943.172,5s2.5p4.(3P<2>).6p,2[2]*,3/2,5s2.5p4.(3P<2>).7d,2[3],5/2,,,L13998,
719.166,0.004,719.1645,0.0004,85bl,,,64989.825,78891.018,5s2.5p4.(3P<2>).6p,2[2]*,3/2,5s2.5p4.(3P<1>).7s,2[1],3/2,,,L13998,
722.7297,0.0021,722.7276,0.0004,130,,,66014.854,79847.514,5s2.5p4.(3P<2>).5d,2[3],7/2,5s2.5p4.(3P<2>).5f,2[3]*,7/2,,,L13998,
723.6777,0.0021,723.6736,0.0004,1900,,,66014.854,79829.431,5s2.5p4.(3P<2>).5d,2[3],7/2,5s2.5p4.(3P<2>).5f,2[4]*,9/2,,,L13998,
,,723.6808,0.0021,m,,,66020.300,79834.74,5s2.5p4.(3P<2>).5d,2[3],5/2,5s2.5p4.(3P<2>).5f,2[2]*,3/2,,,L13998,
723.7835,0.0021,723.7832,0.0004,520,,,66020.300,79832.786,5s2.5p4.(3P<2>).5d,2[3],5/2,5s2.5p4.(3P<2>).5f,2[4]*,7/2,,,L13998,
740.2056,0.0022,740.2037,0.0004,1100,,,65644.307,79150.381,5s2.5p4.(3P<2>).6p,2[3]*,5/2,5s2.5p4.(3P<2>).7d,2[4],7/2,,,L13998,
741.0495,0.0022,741.0520,0.0022,170,,,67726.246,81216.86,5s2.5p4.(3P<2>).5d,2[4],9/2,5s2.5p4.(3P<2>).6f,2[5]*,11/2,,,L13998,
741.6476,0.0022,741.6456,0.0022,100,,,66354.924,79834.74,5s2.5p4.(3P<2>).5d,2[1],3/2,5s2.5p4.(3P<2>).5f,2[2]*,3/2,,,L13998,
746.8987,0.0022,746.8994,0.0004,1100,,,65669.819,79054.816,5s2.5p4.(3P<2>).6p,2[3]*,7/2,5s2.5p4.(3P<2>).7d,2[4],9/2,,,L13998,
749.052,0.004,749.0539,0.0004,100c,,,66354.924,79701.422,5s2.5p4.(3P<2>).5d,2[1],3/2,5s2.5p4.(1D<2>).6p,2[1]*,1/2,,,L13998,
755.4175,0.0023,755.4173,0.0004,470,,,65669.819,78903.892,5s2.5p4.(3P<2>).6p,2[3]*,7/2,5s2.5p4.(3P<2>).7d,2[3],7/2,,,L13998,
755.665,0.005,755.6650,0.0004,200bl,,,61819.610,75049.345,5s2.5p4.(3P<1>).6s,2[1],3/2,5s2.5p4.(3P<2>).7p,2[2]*,3/2,,,L13998,
770.020,0.005,770.0185,0.0004,490c,,,66020.300,79003.427,5s2.5p4.(3P<2>).5d,2[3],5/2,5s2.5p4.(1D<2>).6p,2[3]*,7/2,,,L13998,
789.798,0.002,789.800,0.003,120,,,68559.371,81217.33,5s2.5p4.(3P<2>).5d,2[4],7/2,5s2.5p4.(3P<2>).6f,2[5]*,9/2,,,L13998,
796.948,0.003,796.9480,0.0004,170,,,64906.121,77450.540,5s2.5p4.(3P<2>).6p,2[2]*,5/2,5s2.5p4.(3P<2>).8s,2[2],5/2,,,L13998,
800.363,0.003,800.3601,0.0005,580,,,60896.074,73387.015,5s2.5p4.(3P<0>).6s,2[0],1/2,5s2.5p4.(3P<1>).6p,2[1]*,1/2,,,L13998,
804.374,0.003,804.3701,0.0005,140000,,,54633.291,67061.961,5s2.5p4.(3P<2>).6s,2[2],5/2,5s2.5p4.(3P<2>).6p,2[1]*,3/2,,,L13998,
806.570,0.005,806.5696,0.0005,90bl,,,66020.300,78415.078,5s2.5p4.(3P<2>).5d,2[3],5/2,5s2.5p4.(1D<2>).6p,2[1]*,3/2,,,L13998,
809.076,0.003,809.0774,0.0005,270,,,67061.961,79418.320,5s2.5p4.(3P<2>).6p,2[1]*,3/2,5s2.5p4.(3P<2>).7d,2[2],5/2,,,L13998,
816.938,0.005,816.9372,0.0005,250c,,,66354.924,78592.403,5s2.5p4.(3P<2>).5d,2[1],3/2,5s2.5p4.(1D<2>).6p,2[3]*,5/2,,,L13998,
822.257,0.005,822.2536,0.0005,330bl,,,60896.074,73054.429,5s2.5p4.(3P<0>).6s,2[0],1/2,5s2.5p4.(3P<1>).6p,2[1]*,3/2,,,L13998,
824.005,0.003,823.9995,0.0014,1100,,,67726.246,79858.84,5s2.5p4.(3P<2>).5d,2[4],9/2,5s2.5p4.(3P<2>).5f,2[5]*,11/2,,,L13998,
839.330,0.006,839.3049,0.0005,5600c*,,,65644.307,77555.655,5s2.5p4.(3P<2>).6p,2[3]*,5/2,5s2.5p4.(3P<2>).8s,2[2],3/2,,,L13998,
839.330,0.006,839.3350,0.0005,5600c*,,,60896.074,72806.995,5s2.5p4.(3P<0>).6s,2[0],1/2,5s2.5p4.(3P<1>).6p,2[2]*,3/2,,,L13998,
848.611,0.003,848.6113,0.0005,410,,,65669.819,77450.540,5s2.5p4.(3P<2>).6p,2[3]*,7/2,5s2.5p4.(3P<2>).8s,2[2],5/2,,,L13998,
866.493,0.006,866.494,0.003,460c,,,68587.690,80125.28,5s2.5p4.(1D<2>).6s,2[2],5/2,5s2.5p4.(1D<2>).6p,2[2]*,5/2,,,L13998,
870.077,0.002,870.0803,0.0005,340c,,,68549.574,80039.610,5s2.5p4.(1D<2>).6s,2[2],3/2,5s2.5p4.(1D<2>).6p,2[2]*,3/2,,,L3674,
874.8197,0.0002,874.8197,0.0005,140bl,,,64989.825,76417.614,5s2.5p4.(3P<2>).6p,2[2]*,3/2,5s2.5p4.(3P<2>).6d,2[1],1/2,,,L3674,
,,885.3153,0.0006,m,,,66014.854,77307.164,5s2.5p4.(3P<2>).5d,2[3],7/2,5s2.5p4.(3P<2>).4f,2[3]*,5/2,,,L3674,
885.318,0.002,885.3195,0.0006,480,,,66014.854,77307.111,5s2.5p4.(3P<2>).5d,2[3],7/2,5s2.5p4.(3P<2>).4f,2[4]*,7/2,,,L3674,
885.3762,0.0002,885.3760,0.0006,1400,,,66014.854,77306.390,5s2.5p4.(3P<2>).5d,2[3],7/2,5s2.5p4.(3P<2>).4f,2[4]*,9/2,,,L3674,
885.744,0.002,885.7425,0.0006,1300*,,,66020.300,77307.164,5s2.5p4.(3P<2>).5d,2[3],5/2,5s2.5p4.(3P<2>).4f,2[3]*,5/2,,,L3674,
885.744,0.002,885.7466,0.0006,1300*,,,66020.300,77307.111,5s2.5p4.(3P<2>).5d,2[3],5/2,5s2.5p4.(3P<2>).4f,2[4]*,7/2,,,L3674,
889.847,0.002,889.8457,0.0006,1400bl,,,61819.610,73054.429,5s2.5p4.(3P<1>).6s,2[1],3/2,5s2.5p4.(3P<1>).6p,2[1]*,3/2,,,L3674,
896.4663,0.0002,896.4663,0.0006,260,,,68549.574,79701.422,5s2.5p4.(1D<2>).6s,2[2],3/2,5s2.5p4.(1D<2>).6p,2[1]*,1/2,,,L3674,
899.3127,0.0002,899.3125,0.0006,250,,,64989.825,76106.379,5s2.5p4.(3P<2>).6p,2[2]*,3/2,5s2.5p4.(3P<2>).6d,2[3],5/2,,,L3674,
902.235,0.002,902.2361,0.0006,6000,,,60896.074,71976.606,5s2.5p4.(3P<0>).6s,2[0],1/2,5s2.5p4.(3P<0>).6p,2[1]*,3/2,,,L3674,
905.8334,0.0002,905.8334,0.0006,33000,,,54633.291,65669.819,5s2.5p4.(3P<2>).6s,2[2],5/2,5s2.5p4.(3P<2>).6p,2[3]*,7/2,,,L3674,
909.882,0.002,909.8849,0.0006,1500,,,61819.610,72806.995,5s2.5p4.(3P<1>).6s,2[1],3/2,5s2.5p4.(3P<1>).6p,2[2]*,3/2,,,L3674,
911.387,0.002,911.3893,0.0006,20000,,,56092.712,67061.961,5s2.5p4.(3P<2>).6s,2[2],3/2,5s2.5p4.(3P<2>).6p,2[1]*,3/2,,,L3674,
912.8043,0.0002,912.8047,0.0006,440,,,66354.924,77307.164,5s2.5p4.(3P<2>).5d,2[1],3/2,5s2.5p4.(3P<2>).4f,2[3]*,5/2,,,L3674,
922.772,0.003,922.7741,0.0006,370,,,64989.825,75823.740,5s2.5p4.(3P<2>).6p,2[2]*,3/2,5s2.5p4.(3P<1>).5d,2[2],3/2,,,L3674,
933.5027,0.0002,933.5027,0.0006,3300,,,61819.610,72529.013,5s2.5p4.(3P<1>).6s,2[1],3/2,5s2.5p4.(3P<1>).6p,2[2]*,5/2,,,L3674,
942.671,0.003,942.6717,0.0006,3600,,,60896.074,71501.311,5s2.5p4.(3P<0>).6s,2[0],1/2,5s2.5p4.(3P<1>).6p,2[0]*,1/2,,,L3674,
942.7069,0.0002,942.7070,0.0006,1900,,,64906.121,75510.961,5s2.5p4.(3P<2>).6p,2[2]*,5/2,5s2.5p4.(3P<2>).6d,2[3],7/2,,,L3674,
959.8224,0.0002,959.8224,0.0007,1700,,,68587.690,79003.427,5s2.5p4.(1D<2>).6s,2[2],5/2,5s2.5p4.(1D<2>).6p,2[3]*,7/2,,,L3674,
964.9626,0.0002,964.9626,0.0007,1600,,,65644.307,76004.562,5s2.5p4.(3P<2>).6p,2[3]*,5/2,5s2.5p4.(3P<2>).6d,2[4],7/2,,,L3674,
965.3093,0.0002,965.3093,0.0007,11000bl,,,54633.291,64989.825,5s2.5p4.(3P<2>).6s,2[2],5/2,5s2.5p4.(3P<2>).6p,2[2]*,3/2,,,L3674,
973.1747,0.0002,973.1747,0.0007,18000,,,54633.291,64906.121,5s2.5p4.(3P<2>).6s,2[2],5/2,5s2.5p4.(3P<2>).6p,2[2]*,5/2,,,L3674,
1000.306,0.003,1000.3082,0.0007,1100,,,61819.610,71813.789,5s2.5p4.(3P<1>).6s,2[1],3/2,5s2.5p4.(3P<0>).6p,2[1]*,1/2,,,L3674,
1013.112,0.003,1013.1153,0.0007,1300,,,63186.589,73054.429,5s2.5p4.(3P<1>).6s,2[1],1/2,5s2.5p4.(3P<1>).6p,2[1]*,3/2,,,L3674,
1023.881,0.004,1023.8815,0.0007,4400,,,56092.712,65856.791,5s2.5p4.(3P<2>).6s,2[2],3/2,5s2.5p4.(3P<2>).6p,2[1]*,1/2,,,L13998,
1037.519,0.004,1037.5216,0.0008,410,,,67726.246,77361.959,5s2.5p4.(3P<2>).5d,2[4],9/2,5s2.5p4.(3P<2>).4f,2[5]*,11/2,,,L13998,
1039.173,0.004,1039.1724,0.0008,750,,,63186.589,72806.995,5s2.5p4.(3P<1>).6s,2[1],1/2,5s2.5p4.(3P<1>).6p,2[2]*,3/2,,,L13998,
1046.653,0.004,1046.6588,0.0008,26000,,,56092.712,65644.307,5s2.5p4.(3P<2>).6s,2[2],3/2,5s2.5p4.(3P<2>).6p,2[3]*,5/2,,,L13998,
1123.6524,0.0003,1123.6524,0.0009,3900,,,56092.712,64989.825,5s2.5p4.(3P<2>).6s,2[2],3/2,5s2.5p4.(3P<2>).6p,2[2]*,3/2,,,L3674,
1155.8458,0.0003,1155.8457,0.0009,290,,,64989.825,73639.131,5s2.5p4.(3P<2>).6p,2[2]*,3/2,5s2.5p4.(3P<0>).5d,2[2],3/2,,,L3674,
1177.8337,0.0003,1177.8337,0.0010,170,,,64989.825,73477.665,5s2.5p4.(3P<2>).6p,2[2]*,3/2,5s2.5p4.(1D<2>).5d,2[0],1/2,,,L3674,
1199.6855,0.0003,1199.6853,0.0010,250,,,65644.307,73977.546,5s2.5p4.(3P<2>).6p,2[3]*,5/2,5s2.5p4.(3P<1>).5d,2[3],7/2,,,L3674,
1203.3693,0.0003,1203.3693,0.0010,190,,,65669.819,73977.546,5s2.5p4.(3P<2>).6p,2[3]*,7/2,5s2.5p4.(3P<1>).5d,2[3],7/2,,,L3674,
