obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
,167.1117,59840.2,,8.30e+06,D,77.115,59917.336,3s2.3p2,3P,1,3s2.3p.nd,a 3P*,2,3,5,,T5071,,
167.259,167.2596,59788,100,3.09e+07,D+,223.157,60010.458,3s2.3p2,3P,2,3s2.3p.nd,a 3P*,1,5,3,,T5071,L3521,
167.520,167.5205,59694,200,6.41e+07,C,223.157,59917.336,3s2.3p2,3P,2,3s2.3p.nd,a 3P*,2,5,5,,T5071,L3521,
168.268,,59429,30,,,,,,,,,,,1,1,,,L3521,
168.682,,59283,30,,,,,,,,,,,1,1,,,L3521,
168.929,,59196,50w,,,,,,,,,,,1,1,,,L3521,
,168.944,59191,,2.20e+01,D,0.000,59191.072,3s2.3p2,3P,0,3s2.3p.(2P*<3/2>).4f,2[3/2],2,1,5,E2,T5785,,
169.079,,59144,30w,,,,,,,,,,,1,1,,,L3521,
,169.1648,59114.0,,4.38e+00,D,77.115,59191.072,3s2.3p2,3P,1,3s2.3p.(2P*<3/2>).4f,2[3/2],2,3,5,E2,T5785,,
,169.1665,59113.3,,8.62e+01,D+,77.115,59190.46,3s2.3p2,3P,1,3s2.3p.(2P*<3/2>).4f,2[3/2],1,3,3,E2,T5785,,
,169.174,59111,,1.31e-02,E,0.000,59110.892,3s2.3p2,3P,0,3s2.3p.(2P*<3/2>).4f,2[5/2],2,1,5,E2,T5785,,
169.329,169.3293,59057,50,6.75e+07,D+,0.000,59056.508,3s2.3p2,3P,0,3s2.3p.4d,3D*,1,1,3,,T5071,L3521,
,169.3945,59033.8,,3.20e+01,D+,77.115,59110.892,3s2.3p2,3P,1,3s2.3p.(2P*<3/2>).4f,2[5/2],2,3,5,E2,T5785,,
,169.3972,59032.8,,4.31e+00,D,77.115,59109.959,3s2.3p2,3P,1,3s2.3p.(2P*<3/2>).4f,2[5/2],3,3,7,E2,T5785,,
169.551,169.5507,58979,50,3.97e+07,D+,77.115,59056.508,3s2.3p2,3P,1,3s2.3p.4d,3D*,1,3,3,,T5071,L3521,
,169.5837,58967.9,,3.55e+01,D+,223.157,59191.072,3s2.3p2,3P,2,3s2.3p.(2P*<3/2>).4f,2[3/2],2,5,5,E2,T5785,,
,169.5855,58967.3,,2.84e+01,D,223.157,59190.46,3s2.3p2,3P,2,3s2.3p.(2P*<3/2>).4f,2[3/2],1,5,3,E2,T5785,,
,169.6126,58957.9,,1.97e+01,D,77.115,59034.988,3s2.3p2,3P,1,3s2.3p.(2P*<3/2>).4f,2[7/2],3,3,7,E2,T5785,,
169.620,169.6207,58955,200,1.22e+08,C,77.115,59032.19,3s2.3p2,3P,1,3s2.3p.4d,3D*,2,3,5,,T5071,L3521,
169.794,169.7941,58895,200,1.38e+08,C,223.157,59118.03,3s2.3p2,3P,2,3s2.3p.4d,3D*,3,5,7,,T5071,L3521,
,169.8146,58887.7,,4.09e+01,D+,223.157,59110.892,3s2.3p2,3P,2,3s2.3p.(2P*<3/2>).4f,2[5/2],2,5,5,E2,T5785,,
,169.8173,58886.8,,1.04e+02,D+,223.157,59109.959,3s2.3p2,3P,2,3s2.3p.(2P*<3/2>).4f,2[5/2],3,5,7,E2,T5785,,
,169.9716,58833.4,,1.80e+06,E,223.157,59056.508,3s2.3p2,3P,2,3s2.3p.4d,3D*,1,5,3,,T5071,,
,170.0338,58811.8,,9.65e+00,D,223.157,59034.988,3s2.3p2,3P,2,3s2.3p.(2P*<3/2>).4f,2[7/2],3,5,7,E2,T5785,,
170.042,170.0419,58809,50,3.12e+07,D+,223.157,59032.19,3s2.3p2,3P,2,3s2.3p.4d,3D*,2,5,5,,T5071,L3521,
170.063,170.064,58802,30,3.06e+07,D+,0.000,58801.529,3s2.3p2,3P,0,3s2.3p.4d,1P*,1,1,3,,T5071,L3521,
170.286,170.2869,58725,30,1.88e+07,D,77.115,58801.529,3s2.3p2,3P,1,3s2.3p.4d,1P*,1,3,3,,T5071,L3521,
170.443,170.4442,58671,50,2.61e+07,D+,223.157,58893.40,3s2.3p2,3P,2,3s2.3p.4d,1F*,3,5,7,,T5071,L3521,
,170.7115,58578.4,,1.21e+06,E,223.157,58801.529,3s2.3p2,3P,2,3s2.3p.4d,1P*,1,5,3,,T5071,,
174.388,,57343,30w,,,,,,,,,,,1,1,,,L3521,
174.740,,57228,50,,,,,,,,,,,1,1,,,L3521,
175.311,,57041,30w,,,,,,,,,,,1,1,,,L3521,
176.366,,56700,50,,,,,,,,,,,1,1,,,L3521,
176.503,,56656,40,,,,,,,,,,,1,1,,,L3521,
176.560,,56638,30w,,,,,,,,,,,1,1,,,L3521,
176.606,,56623,30,,,,,,,,,,,1,1,,,L3521,
,176.9786,56504.0,,2.65e+07,D+,6298.850,62802.86,3s2.3p2,1D,2,3s2.3p.6d,1F*,3,5,7,,T5071,,
177.063,,56477,30,,,,,,,,,,,1,1,,,L3521,
177.092,,56468,100w,,,,,,,,,,,1,1,,,L3521,
,177.2225,56426.2,,2.39e+05,E,77.115,56503.346,3s2.3p2,3P,1,3s2.3p.4d,1D*,2,3,5,,T5071,,
177.683,177.6824,56280,100w,5.83e+06,D,223.157,56503.346,3s2.3p2,3P,2,3s2.3p.4d,1D*,2,5,5,,T5071,L3521,
178.323,,56078,50w,,,,,,,,,,,1,1,,,L3521,
179.912,,55583,100w,,,,,,,,,,,1,1,,,L3521,
180.909,180.9105,55276,50w,6.83e+07,C,6298.850,61574.814,3s2.3p2,1D,2,3s2.3p.5d,3D*,3,5,7,,T5071,L3521,
,181.3269,55149.0,,1.04e+06,E,6298.850,61447.86,3s2.3p2,1D,2,3s2.3p.5d,3D*,2,5,5,,T5071,,
181.407,181.4079,55125,500w,1.15e+08,C,6298.850,61423.23,3s2.3p2,1D,2,3s2.3p.5d,1F*,3,5,7,,T5071,L3521,
182.245,,54871,50,,,,,,,,,,,1,1,,,L3521,
183.651,183.6510,54451,200,1.31e+07,D+,77.115,54528.220,3s2.3p2,3P,1,3s2.3p.5s,3P*,2,3,5,,T5071,L3521,
183.801,,54407,30w,,,,,,,,,,,1,1,,,L3521,
184.115,184.1152,54314,100w,1.50e+07,D,0.000,54313.818,3s2.3p2,3P,0,3s2.3p.5s,3P*,1,1,3,,T5071,L3521,
184.144,184.1449,54305,200,3.67e+07,D+,223.157,54528.220,3s2.3p2,3P,2,3s2.3p.5s,3P*,2,5,5,,T5071,L3521,
184.377,184.3770,54237,200,3.35e+07,D+,77.115,54313.818,3s2.3p2,3P,1,3s2.3p.5s,3P*,1,3,3,,T5071,L3521,
184.551,184.5520,54186,300,1.68e+08,C+,0.000,54185.264,3s2.3p2,3P,0,3s2.3p.3d,3D*,1,1,3,,T8363c22,L3521,
184.610,184.6112,54168,100,5.68e+07,E,77.115,54245.020,3s2.3p2,3P,1,3s2.3p.5s,3P*,0,3,1,,T8363,L3521,
184.747,184.7474,54128,400,2.33e+08,C+,77.115,54205.090,3s2.3p2,3P,1,3s2.3p.3d,3D*,2,3,5,,T8363c22,L3521,
184.814,184.8150,54108,200,1.23e+08,C+,77.115,54185.264,3s2.3p2,3P,1,3s2.3p.3d,3D*,1,3,3,,T8363c22,L3521,
184.874,184.8748,54091,100,3.92e+07,D+,223.157,54313.818,3s2.3p2,3P,2,3s2.3p.5s,3P*,1,5,3,,T5071,L3521,
185.067,185.0672,54034,500,3.05e+08,C+,223.157,54257.582,3s2.3p2,3P,2,3s2.3p.3d,3D*,3,5,7,,T8363c22,L3521,
185.179,,54002,30w,,,,,,,,,,,1,1,,,L3521,
185.246,185.2472,53982,200,7.40e+07,C+,223.157,54205.090,3s2.3p2,3P,2,3s2.3p.3d,3D*,2,5,5,,T8363c22,L3521,
185.315,185.3152,53962,50,7.92e+06,C,223.157,54185.264,3s2.3p2,3P,2,3s2.3p.3d,3D*,1,5,3,,T8363c22,L3521,
187.310,,53387,100,,,,,,,,,,,1,1,,,L3521,
187.484,187.4842,53338,500w,1.07e+08,D,6298.850,59636.667,3s2.3p2,1D,2,3s2.3p.(2P*<3/2>).6s<1/2>,"(3/2,1/2)*",1,5,3,,T5071,L3521,
187.581,,53310,100,,,,,,,,,,,1,1,,,L3521,
188.185,188.1854,53139,200,5.00e+06,D+,223.157,53362.24,3s2.3p2,3P,2,3s2.3p.3d,1F*,3,5,7,,T5814,L3521,
188.770,,52975,200,,,,,,,,,,,1,1,,,L3521,
,189.0637,52892.2,,4.45e+00,D,6298.850,59191.072,3s2.3p2,1D,2,3s2.3p.(2P*<3/2>).4f,2[3/2],2,5,5,E2,T5785,,
,189.0659,52891.6,,2.28e-03,E,6298.850,59190.46,3s2.3p2,1D,2,3s2.3p.(2P*<3/2>).4f,2[3/2],1,5,3,E2,T5785,,
,189.2754,52833.1,,9.32e+01,D+,6298.850,59131.912,3s2.3p2,1D,2,3s2.3p.(2P*<3/2>).4f,2[9/2],4,5,9,E2,T5785,,
189.325,,52819,200w,,,,,,,,,,,1,1,,,L3521,
,189.3508,52812.0,,4.66e+00,D,6298.850,59110.892,3s2.3p2,1D,2,3s2.3p.(2P*<3/2>).4f,2[5/2],2,5,5,E2,T5785,,
,189.3541,52811.1,,1.09e+02,D+,6298.850,59109.959,3s2.3p2,1D,2,3s2.3p.(2P*<3/2>).4f,2[5/2],3,5,7,E2,T5785,,
,189.6233,52736.1,,3.03e+01,D+,6298.850,59034.988,3s2.3p2,1D,2,3s2.3p.(2P*<3/2>).4f,2[7/2],3,5,7,E2,T5785,,
190.133,190.1338,52595,1000w,1.00e+08,C,6298.850,58893.40,3s2.3p2,1D,2,3s2.3p.4d,1F*,3,5,7,,T5071,L3521,
190.466,190.4665,52503,50w,4.87e+06,D,6298.850,58801.529,3s2.3p2,1D,2,3s2.3p.4d,1P*,1,5,3,,T5071,L3521,
,190.5124,52490.0,,3.40e+01,D+,6298.850,58788.880,3s2.3p2,1D,2,3s2.3p.(2P*<1/2>).4f,2[7/2],4,5,9,E2,T5785,,
195.497,,51152,100,,,,,,,,,,,1,1,,,L3521,
,197.7598,50566.4,,2.79e+07,B,0.000,50566.397,3s2.3p2,3P,0,3s2.3p.3d,3P*,1,1,3,,T5814,,
,197.9205,50525.3,,8.69e+07,B,77.115,50602.44,3s2.3p2,3P,1,3s2.3p.3d,3P*,0,3,1,,T5814,,
,198.0618,50489.3,,2.07e+07,B,77.115,50566.397,3s2.3p2,3P,1,3s2.3p.3d,3P*,1,3,3,,T5814,,
,198.3233,50422.7,,2.18e+07,B,77.115,50499.838,3s2.3p2,3P,1,3s2.3p.3d,3P*,2,3,5,,T5814,,
198.443,,50392,30,,,,,,,,,,,1,1,,,L3521,
,198.6364,50343.2,,3.65e+07,B,223.157,50566.397,3s2.3p2,3P,2,3s2.3p.3d,3P*,1,5,3,,T5814,,
,198.8994,50276.7,,6.58e+07,B,223.157,50499.838,3s2.3p2,3P,2,3s2.3p.3d,3P*,2,5,5,,T5814,,
199.185,,50205,50,,,,,,,,,,,1,1,,,L3521,
201.162,,49711.2,30,,,,,,,,,,,1,1,,,L3521,
205.549,,48650.2,50,,,,,,,,,,,1,1,,,L3521,
,205.8792,48572.18,,7.08e+07,C,6298.850,54871.031,3s2.3p2,1D,2,3s2.3p.5s,1P*,1,5,3,,T5071,,
206.185,,48500.2,40,,,,,,,,,,,1,1,,,L3521,
206.618,,48398.5,30,,,,,,,,,,,1,1,,,L3521,
,207.3425,48229.37,,4.59e+05,E,6298.850,54528.220,3s2.3p2,1D,2,3s2.3p.5s,3P*,2,5,5,,T5071,,
,208.2684,48014.97,,6.45e+06,D,6298.850,54313.818,3s2.3p2,1D,2,3s2.3p.5s,3P*,1,5,3,,T5071,,
,208.5126,47958.73,,2.73e+06,D+,6298.850,54257.582,3s2.3p2,1D,2,3s2.3p.3d,3D*,3,5,7,,"T8363c22,T5071",,
,208.7411,47906.24,,3.26e+04,E,6298.850,54205.090,3s2.3p2,1D,2,3s2.3p.3d,3D*,2,5,5,,"T8363c22,T5071",,
,208.8275,47886.41,,5.46e+05,E,6298.850,54185.264,3s2.3p2,1D,2,3s2.3p.3d,3D*,1,5,3,,"T8363c22,T5071",,
210.388,,47531.3,30w,,,,,,,,,,,1,1,,,L3521,
211.530,,47274.6,30,,,,,,,,,,,1,1,,,L3521,
,212.3661,47088.48,,3.57e+07,B,6298.850,53387.334,3s2.3p2,1D,2,3s2.3p.3d,1P*,1,5,3,,T5814,,
212.479,212.4794,47063.4,100,2.97e+08,B,6298.850,53362.24,3s2.3p2,1D,2,3s2.3p.3d,1F*,3,5,7,,T5814,L3521,
214.859,,46542.2,50w,,,,,,,,,,,1,1,,,L3521,
,220.7816,45293.63,,4.68e-03,D,0.000,45293.629,3s2.3p2,3P,0,3s.3p3,3D*,2,1,5,M2,c22,,
220.867,220.8667,45276.1,110,2.62e+07,B,0.000,45276.188,3s2.3p2,3P,0,3s.3p3,3D*,1,1,3,,T5814,L3521,
,221.0202,45244.73,,4.58e-03,D,77.115,45321.848,3s2.3p2,3P,1,3s.3p3,3D*,3,3,7,M2,c22,,
221.158,221.1581,45216.6,115,3.46e+07,B,77.115,45293.629,3s2.3p2,3P,1,3s.3p3,3D*,2,3,5,,T5814,L3521,
221.243,221.2435,45199.2,110,1.81e+07,B,77.115,45276.188,3s2.3p2,3P,1,3s.3p3,3D*,1,3,3,,T5814,L3521,
221.736,221.7359,45098.7,120,4.54e+07,B,223.157,45321.848,3s2.3p2,3P,2,3s.3p3,3D*,3,5,7,,T5814,L3521,
221.875,221.8748,45070.4,120,1.09e+07,B,223.157,45293.629,3s2.3p2,3P,2,3s.3p3,3D*,2,5,5,,T5814,L3521,
221.960,221.9606,45053.1,50,1.05e+06,C+,223.157,45276.188,3s2.3p2,3P,2,3s.3p3,3D*,1,5,3,,T5814,L3521,
,227.8984,43879.20,,3.56e+06,D,15394.370,59273.575,3s2.3p2,1S,0,3s2.3p.(2P*<1/2>).6s<1/2>,"(1/2,1/2)*",1,1,3,,T5071,,
,228.3277,43796.70,,1.99e+01,D+,15394.370,59191.072,3s2.3p2,1S,0,3s2.3p.(2P*<3/2>).4f,2[3/2],2,1,5,E2,T5785,,
,228.7465,43716.52,,1.83e+01,D+,15394.370,59110.892,3s2.3p2,1S,0,3s2.3p.(2P*<3/2>).4f,2[5/2],2,1,5,E2,T5785,,
229.174,,43635.0,35,,,,,,,,,,,1,1,,,L3521,
230.377,230.3767,43407.1,55,3.48e+08,C+,15394.370,58801.529,3s2.3p2,1S,0,3s2.3p.4d,1P*,1,1,3,,T5071,L3521,
243.589,243.5893,41052.8,300,4.43e+07,B,6298.850,47351.554,3s2.3p2,1D,2,3s2.3p.3d,1D*,2,5,5,,T5814,L3521,
243.951,243.9507,40991.8,65,7.91e+05,D,0.000,40991.884,3s2.3p2,3P,0,3s2.3p.4s,1P*,1,1,3,,T5814,L3521,
244.410,244.4105,40914.8,65,6.28e+05,C+,77.115,40991.884,3s2.3p2,3P,1,3s2.3p.4s,1P*,1,3,3,,T5814,L3521,
245.286,245.2860,40768.7,70,5.81e+05,D,223.157,40991.884,3s2.3p2,3P,2,3s2.3p.4s,1P*,1,5,3,,T5814,L3521,
250.766,250.7652,39877.9,425,5.47e+07,B,77.115,39955.053,3s2.3p2,3P,1,3s2.3p.4s,3P*,2,3,5,,T5814,L3521,
251.508,251.5073,39760.2,375,7.39e+07,B,0.000,39760.285,3s2.3p2,3P,0,3s2.3p.4s,3P*,1,1,3,,T5814,L3521,
251.6870,251.6870,39731.88,500,1.68e+08,B,223.157,39955.053,3s2.3p2,3P,2,3s2.3p.4s,3P*,2,5,5,,T5814,L3521,
251.9960,251.9960,39683.17,350,5.49e+07,B,77.115,39760.285,3s2.3p2,3P,1,3s2.3p.4s,3P*,1,3,3,,T5814,L3521,
252.4867,252.4867,39606.04,425,2.22e+08,B,77.115,39683.163,3s2.3p2,3P,1,3s2.3p.4s,3P*,0,3,1,,T5814,L3521,
252.9269,252.9268,39537.11,450,9.04e+07,B,223.157,39760.285,3s2.3p2,3P,2,3s2.3p.4s,3P*,1,5,3,,T5814,L3521,
253.3142,253.3142,39476.66,110,2.45e+07,C,15394.370,54871.031,3s2.3p2,1S,0,3s2.3p.5s,1P*,1,1,3,,T5071,L3521,
,256.2591,39023.00,,4.62e-03,D,6298.850,45321.848,3s2.3p2,1D,2,3s.3p3,3D*,3,5,7,M2,c22,,
256.4448,256.4446,38994.75,30,4.20e-03,D,6298.850,45293.629,3s2.3p2,1D,2,3s.3p3,3D*,2,5,5,M2,c22,L3521,
,256.5593,38977.34,,1.78e-03,E,6298.850,45276.188,3s2.3p2,1D,2,3s.3p3,3D*,1,5,3,M2,c22,,
256.9411,256.9410,38919.43,85,4.24e+06,D,15394.370,54313.818,3s2.3p2,1S,0,3s2.3p.5s,3P*,1,1,3,,T5071,L3521,
257.7923,,38790.92,45,,,,,,,,,,,1,1,,,L3521,
263.2067,263.2066,37992.96,190,1.06e+08,B,15394.370,53387.334,3s2.3p2,1S,0,3s2.3p.3d,1P*,1,1,3,,T5814,L3521,
288.2424,288.2423,34693.02,1000,2.17e+08,B,6298.850,40991.884,3s2.3p2,1D,2,3s2.3p.4s,1P*,1,5,3,,T5814,L3521,
297.1222,297.1220,33656.18,55,6.00e+04,E,6298.850,39955.053,3s2.3p2,1D,2,3s2.3p.4s,3P*,2,5,5,,T5814,L3521,
298.8517,298.8515,33461.42,150,2.66e+06,D+,6298.850,39760.285,3s2.3p2,1D,2,3s2.3p.4s,3P*,1,5,3,,T5814,L3521,
,300.0655,33326.05,,6.57e-04,D,0.000,33326.053,3s2.3p2,3P,0,3s.3p3,5S*,2,1,5,M2,c22,,
,300.7615,33248.94,,1.45e-03,D,77.115,33326.053,3s2.3p2,3P,1,3s.3p3,5S*,2,3,5,M2,c22,,
300.7615,300.7615,33248.93,50,1.1e+03,E,77.115,33326.053,3s2.3p2,3P,1,3s.3p3,5S*,2,3,5,,T6066c4,L3521,
302.0884,302.0884,33102.90,75,3.3e+03,E,223.157,33326.053,3s2.3p2,3P,2,3s.3p3,5S*,2,5,5,,T6066c4,L3521,
,302.0884,33102.90,,1.09e-03,D,223.157,33326.053,3s2.3p2,3P,2,3s.3p3,5S*,2,5,5,M2,c22,,
390.6629,390.6629,25597.51,300,1.33e+07,B,15394.370,40991.884,3s2.3p2,1S,0,3s2.3p.4s,1P*,1,1,3,,T5814,L3521,
410.4094,410.4094,24365.91,70,6.09e+04,E,15394.370,39760.285,3s2.3p2,1S,0,3s2.3p.4s,3P*,1,1,3,,T8363c22,L3521,
,411.7125,24288.79,,,,15394.370,39683.163,3s2.3p2,1S,0,3s2.3p.4s,3P*,0,1,1,,,,
,472.2892,21173.47,,3.4e+05,D,39683.163,60856.630,3s2.3p.4s,3P*,0,3s2.3p.(2P*<3/2>).6p<1/2>,"(3/2,1/2)",1,1,3,,"T6066c4,LS",,
,474.0158,21096.34,,1.0e+06,D,39760.285,60856.630,3s2.3p.4s,3P*,1,3s2.3p.(2P*<3/2>).6p<1/2>,"(3/2,1/2)",1,3,3,,"T6066c4,LS",,
,474.9321,21055.64,,5.7e+05,D,39760.285,60815.925,3s2.3p.4s,3P*,1,3s2.3p.(2P*<3/2>).6p<1/2>,"(3/2,1/2)",2,3,5,,"T6066c4,LS",,
,475.6606,21023.39,,7.5e+05,D,39683.163,60706.558,3s2.3p.4s,3P*,0,3s2.3p.(2P*<3/2>).6p<3/2>,"(3/2,3/2)",1,1,3,,"T6066c4,LS",,
,477.4119,20946.27,,5.7e+05,D,39760.285,60706.558,3s2.3p.4s,3P*,1,3s2.3p.(2P*<3/2>).6p<3/2>,"(3/2,3/2)",1,3,3,,"T6066c4,LS",,
478.4328,478.4328,20901.58,50,1.7e+06,D,39955.053,60856.630,3s2.3p.4s,3P*,2,3s2.3p.(2P*<3/2>).6p<1/2>,"(3/2,1/2)",1,5,3,,"T6066c4,LS",L3521,
479.3552,479.3552,20861.36,35,2.2e+06,D,39760.285,60621.64,3s2.3p.4s,3P*,1,3s2.3p.(2P*<1/2>).6p<1/2>,"(1/2,1/2)",0,3,1,,"T6066c4,LS",L3521,
479.3664,479.3663,20860.87,80,1.7e+06,D,39955.053,60815.925,3s2.3p.4s,3P*,2,3s2.3p.(2P*<3/2>).6p<1/2>,"(3/2,1/2)",2,5,5,,"T6066c4,LS",L3521,
,480.6782,20803.94,,6.0e+05,D,39683.163,60487.103,3s2.3p.4s,3P*,0,3s2.3p.(2P*<1/2>).6p<3/2>,"(1/2,3/2)",1,1,3,,"T6066c4,LS",,
,481.8928,20751.50,,9.1e+05,D,39955.053,60706.558,3s2.3p.4s,3P*,2,3s2.3p.(2P*<3/2>).6p<3/2>,"(3/2,3/2)",1,5,3,,"T6066c4,LS",,
,481.9399,20749.48,,1.1e+06,D,39955.053,60704.53,3s2.3p.4s,3P*,2,3s2.3p.(2P*<3/2>).6p<3/2>,"(3/2,3/2)",3,5,7,,"T6066c4,LS",,
,482.2514,20736.07,,8.0e+05,D,39760.285,60496.358,3s2.3p.4s,3P*,1,3s2.3p.(2P*<1/2>).6p<3/2>,"(1/2,3/2)",2,3,5,,"T6066c4,LS",,
,482.4667,20726.82,,4.5e+05,E,39760.285,60487.103,3s2.3p.4s,3P*,1,3s2.3p.(2P*<1/2>).6p<3/2>,"(1/2,3/2)",1,3,3,,"T6066c4,LS",,
,486.8240,20541.31,,2.6e+05,E,39955.053,60496.358,3s2.3p.4s,3P*,2,3s2.3p.(2P*<1/2>).6p<3/2>,"(1/2,3/2)",2,5,5,,"T6066c4,LS",,
,487.0434,20532.05,,2.9e+04,E,39955.053,60487.103,3s2.3p.4s,3P*,2,3s2.3p.(2P*<1/2>).6p<3/2>,"(1/2,3/2)",1,5,3,,"T6066c4,LS",,
494.8988,494.8988,20206.15,30,4.2e+06,D,40991.884,61198.036,3s2.3p.4s,1P*,1,3s2.3p.(2P*<3/2>).6p<3/2>,"(3/2,3/2)",0,3,1,,T1619CA,L3521,
500.7457,500.7456,19970.21,40,2.8e+06,D,40991.884,60962.105,3s2.3p.4s,1P*,1,3s2.3p.(2P*<3/2>).6p<3/2>,"(3/2,3/2)",2,3,5,,T1619CA,L3521,
549.476,,18199.2,40,,,,,,,,,,,1,1,,,L3521,
551.9068,,18119.00,35,,,,,,,,,,,1,1,,,L3521,
,559.9494,17858.75,,5.4e+05,D,39683.163,57541.918,3s2.3p.4s,3P*,0,3s2.3p.5p,3S,1,1,3,,"T6066c4,LS",,
562.3782,562.3780,17781.63,30,1.6e+06,D,39760.285,57541.918,3s2.3p.4s,3P*,1,3s2.3p.5p,3S,1,3,3,,"T6066c4,LS",L3521,
564.7178,564.7180,17707.96,90,9.7e+05,D,39760.285,57468.239,3s2.3p.4s,3P*,1,3s2.3p.5p,3P,2,3,5,,"T6066c4,LS",L3521,
566.7126,566.7127,17645.63,80,6.31e+05,D,39683.163,57328.789,3s2.3p.4s,3P*,0,3s2.3p.5p,3P,1,1,3,,T2301,L3521,
568.6061,568.6062,17586.87,120,2.6e+06,D,39955.053,57541.918,3s2.3p.4s,3P*,2,3s2.3p.5p,3S,1,5,3,,"T6066c4,LS",L3521,
569.2004,569.2004,17568.51,100,9.26e+05,D+,39760.285,57328.789,3s2.3p.4s,3P*,1,3s2.3p.5p,3P,1,3,3,,T2301,L3521,
570.2687,570.2686,17535.59,90,1.83e+06,D,39760.285,57295.881,3s2.3p.4s,3P*,1,3s2.3p.5p,3P,0,3,1,,T2301,L3521,
570.9981,570.9983,17513.19,160,1.39e+06,D+,39955.053,57468.239,3s2.3p.4s,3P*,2,3s2.3p.5p,3P,2,5,5,,T2301,L3521,
574.9261,,17393.54,45,,,,,,,,,,,1,1,,,L3521,
575.5221,,17375.53,45,,,,,,,,,,,1,1,,,L3521,
575.5816,575.5814,17373.73,45,1.23e+06,E,39955.053,57328.789,3s2.3p.4s,3P*,2,3s2.3p.5p,3P,1,5,3,,T8363,L3521,
576.4575,,17347.33,45,,,,,,,,,,,1,1,,,L3521,
577.3746,577.3747,17319.78,70,3.56e+06,D+,40991.884,58311.659,3s2.3p.4s,1P*,1,3s2.3p.5p,1S,0,3,1,,T2301,L3521,
