obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""581.840""","=""0.020""","=""581.833""","=""0.013""","=""60""","=""""",,"=""72522.90""","=""89705.19""","=""2s.2p2""","=""2P""","=""1/2""","=""2s.2p.(3P*).3d""","=""2D*""","=""3/2""",,"=""""","=""L6232""",
"=""582.107""","=""0.020""","=""582.116""","=""0.013""","=""100""","=""""",,"=""72534.55""","=""89708.49""","=""2s.2p2""","=""2P""","=""3/2""","=""2s.2p.(3P*).3d""","=""2D*""","=""5/2""",,"=""""","=""L6232""",
"=""582.233""","=""0.020""","=""582.228""","=""0.013""","=""10""","=""""",,"=""72534.55""","=""89705.19""","=""2s.2p2""","=""2P""","=""3/2""","=""2s.2p.(3P*).3d""","=""2D*""","=""3/2""",,"=""""","=""L6232""",
"=""594.263""","=""0.004""","=""594.2619""","=""0.0012""","=""3a*""","=""8.4e+05""",D+,"=""47856.809""","=""64679.745""","=""2s.2p2""","=""2D""","=""5/2""","=""2s2.7f""","=""2F*""","=""7/2""",,"=""u27""","=""L694""",
"=""594.263""","=""0.004""","=""594.2619""","=""0.0012""","=""3a*""","=""5.6e+04""",D+,"=""47856.809""","=""64679.745""","=""2s.2p2""","=""2D""","=""5/2""","=""2s2.7f""","=""2F*""","=""5/2""",,"=""u27""","=""L694""",
"=""594.272""","=""0.004""","=""594.2731""","=""0.0012""","=""2a""","=""7.9e+05""",D+,"=""47857.125""","=""64679.745""","=""2s.2p2""","=""2D""","=""3/2""","=""2s2.7f""","=""2F*""","=""5/2""",,"=""u27""","=""L694""",
"=""""","=""""","=""602.772""","=""0.006""","=""""","=""1.4e+05""",C,"=""48611.8663""","=""65197.29""","=""2s2.3p""","=""2P*""","=""1/2""","=""2s2.8d""","=""2D""","=""3/2""",,"=""u27""","=""""",
"=""""","=""""","=""602.837""","=""0.006""","=""""","=""1.63e+05""",C,"=""48613.6486""","=""65197.29""","=""2s2.3p""","=""2P*""","=""3/2""","=""2s2.8d""","=""2D""","=""5/2""",,"=""u27""","=""""",
"=""""","=""""","=""602.837""","=""0.006""","=""""","=""2.73e+04""",C,"=""48613.6486""","=""65197.29""","=""2s2.3p""","=""2P*""","=""3/2""","=""2s2.8d""","=""2D""","=""3/2""",,"=""u27""","=""""",
"=""""","=""""","=""617.867""","=""0.006""","=""""","=""2.7e+05""",C,"=""48611.8663""","=""64792.09""","=""2s2.3p""","=""2P*""","=""1/2""","=""2s2.8s""","=""2S""","=""1/2""",,"=""u27""","=""""",
"=""""","=""""","=""617.936""","=""0.006""","=""""","=""5.50e+05""",C,"=""48613.6486""","=""64792.09""","=""2s2.3p""","=""2P*""","=""3/2""","=""2s2.8s""","=""2S""","=""1/2""",,"=""u27""","=""""",
"=""""","=""""","=""622.745""","=""0.006""","=""""","=""1.7e+05""",C,"=""48611.8663""","=""64665.353""","=""2s2.3p""","=""2P*""","=""1/2""","=""2s2.7d""","=""2D""","=""3/2""",,"=""u27""","=""""",
"=""""","=""""","=""622.815""","=""0.006""","=""""","=""2.08e+05""",C,"=""48613.6486""","=""64665.353""","=""2s2.3p""","=""2P*""","=""3/2""","=""2s2.7d""","=""2D""","=""5/2""",,"=""u27""","=""""",
"=""""","=""""","=""622.815""","=""0.006""","=""""","=""3.46e+04""",C,"=""48613.6486""","=""64665.353""","=""2s2.3p""","=""2P*""","=""3/2""","=""2s2.7d""","=""2D""","=""3/2""",,"=""u27""","=""""",
"=""624.457""","=""0.004""","=""624.4557""","=""0.0012""","=""9a*""","=""1.4e+06""",D,"=""47856.809""","=""63866.326""","=""2s.2p2""","=""2D""","=""5/2""","=""2s2.6f""","=""2F*""","=""7/2""",,"=""u27""","=""L694""",
"=""624.457""","=""0.004""","=""624.4557""","=""0.0012""","=""9a*""","=""8.7e+04""",D,"=""47856.809""","=""63866.326""","=""2s.2p2""","=""2D""","=""5/2""","=""2s2.6f""","=""2F*""","=""5/2""",,"=""u27""","=""L694""",
"=""624.466""","=""0.004""","=""624.4681""","=""0.0012""","=""6a""","=""1.2e+06""",D,"=""47857.125""","=""63866.326""","=""2s.2p2""","=""2D""","=""3/2""","=""2s2.6f""","=""2F*""","=""5/2""",,"=""u27""","=""L694""",
"=""""","=""""","=""643.151""","=""0.006""","=""""","=""5.18e+05""",C,"=""48611.8663""","=""64156.017""","=""2s2.3p""","=""2P*""","=""1/2""","=""2s2.7s""","=""2S""","=""1/2""",,"=""u27""","=""""",
"=""""","=""""","=""643.225""","=""0.006""","=""""","=""1.04e+06""",C,"=""48613.6486""","=""64156.017""","=""2s2.3p""","=""2P*""","=""3/2""","=""2s2.7s""","=""2S""","=""1/2""",,"=""u27""","=""""",
"=""""","=""""","=""656.269""","=""0.007""","=""""","=""2.01e+05""",C,"=""48611.8663""","=""63845.323""","=""2s2.3p""","=""2P*""","=""1/2""","=""2s2.6d""","=""2D""","=""3/2""",,"=""u27""","=""""",
"=""""","=""""","=""656.345""","=""0.007""","=""""","=""2.41e+05""",C,"=""48613.6486""","=""63845.323""","=""2s2.3p""","=""2P*""","=""3/2""","=""2s2.6d""","=""2D""","=""5/2""",,"=""u27""","=""""",
"=""""","=""""","=""656.345""","=""0.007""","=""""","=""4.03e+04""",C,"=""48613.6486""","=""63845.323""","=""2s2.3p""","=""2P*""","=""3/2""","=""2s2.6d""","=""2D""","=""3/2""",,"=""u27""","=""""",
"=""""","=""""","=""677.866""","=""0.009""","=""""","=""1.6e+04""",C,"=""57786.4336""","=""72534.55""","=""2s2.4p""","=""2P*""","=""1/2""","=""2s.2p2""","=""2P""","=""3/2""",,"=""u27""","=""""",
"=""""","=""""","=""677.895""","=""0.009""","=""""","=""8.02e+04""",C,"=""57787.0683""","=""72534.55""","=""2s2.4p""","=""2P*""","=""3/2""","=""2s.2p2""","=""2P""","=""3/2""",,"=""u27""","=""""",
"=""""","=""""","=""678.401""","=""0.009""","=""""","=""6.39e+04""",C,"=""57786.4336""","=""72522.90""","=""2s2.4p""","=""2P*""","=""1/2""","=""2s.2p2""","=""2P""","=""1/2""",,"=""u27""","=""""",
"=""""","=""""","=""678.431""","=""0.009""","=""""","=""3.2e+04""",C,"=""57787.0683""","=""72522.90""","=""2s2.4p""","=""2P*""","=""3/2""","=""2s.2p2""","=""2P""","=""1/2""",,"=""u27""","=""""",
"=""""","=""""","=""681.95167""","=""0.00020""","=""""","=""2.2e+06""",D+,"=""47856.809""","=""62516.5592""","=""2s.2p2""","=""2D""","=""5/2""","=""2s2.5f""","=""2F*""","=""7/2""",,"=""u27""","=""""",
"=""""","=""""","=""681.95167""","=""0.00020""","=""""","=""1.4e+05""",D+,"=""47856.809""","=""62516.5592""","=""2s.2p2""","=""2D""","=""5/2""","=""2s2.5f""","=""2F*""","=""5/2""",,"=""u27""","=""""",
"=""""","=""""","=""681.96637""","=""0.00024""","=""""","=""2.0e+06""",D+,"=""47857.125""","=""62516.5592""","=""2s.2p2""","=""2D""","=""3/2""","=""2s2.5f""","=""2F*""","=""5/2""",,"=""u27""","=""""",
"=""""","=""""","=""720.593""","=""0.008""","=""""","=""1.65e+05""",C,"=""48611.8663""","=""62485.504""","=""2s2.3p""","=""2P*""","=""1/2""","=""2s2.5d""","=""2D""","=""3/2""",,"=""T7192""","=""""",
"=""""","=""""","=""720.685""","=""0.008""","=""""","=""1.98e+05""",C,"=""48613.6486""","=""62485.504""","=""2s2.3p""","=""2P*""","=""3/2""","=""2s2.5d""","=""2D""","=""5/2""",,"=""T7192""","=""""",
"=""""","=""""","=""720.685""","=""0.008""","=""""","=""3.30e+04""",C,"=""48613.6486""","=""62485.504""","=""2s2.3p""","=""2P*""","=""3/2""","=""2s2.5d""","=""2D""","=""3/2""",,"=""T7192""","=""""",
"=""""","=""""","=""720.766""","=""0.007""","=""""","=""8.60e+05""",C+,"=""48611.8663""","=""62482.167""","=""2s2.3p""","=""2P*""","=""1/2""","=""2s2.6s""","=""2S""","=""1/2""",,"=""u27""","=""""",
"=""""","=""""","=""720.859""","=""0.008""","=""""","=""1.72e+06""",C+,"=""48613.6486""","=""62482.167""","=""2s2.3p""","=""2P*""","=""3/2""","=""2s2.6s""","=""2S""","=""1/2""",,"=""u27""","=""""",
"=""""","=""""","=""821.1789""","=""0.0004""","=""""","=""2.28e+05""",C,"=""47856.809""","=""60031.0762""","=""2s.2p2""","=""2D""","=""5/2""","=""2s2.4f""","=""2F*""","=""5/2""",,"=""T7192""","=""""",
"=""821.183""","=""0.005""","=""821.1786""","=""0.0004""","=""60""","=""3.4e+06""",C,"=""47856.809""","=""60031.0816""","=""2s.2p2""","=""2D""","=""5/2""","=""2s2.4f""","=""2F*""","=""7/2""",,"=""T7192""","=""L694""",
"=""821.204""","=""0.005""","=""821.2002""","=""0.0004""","=""50""","=""3.20e+06""",C,"=""47857.125""","=""60031.0762""","=""2s.2p2""","=""2D""","=""3/2""","=""2s2.4f""","=""2F*""","=""5/2""",,"=""T7192""","=""L694""",
"=""866.7223""","=""0.0010""","=""866.7227""","=""0.0007""","=""4""","=""1.84e+06""",B,"=""48611.8663""","=""60146.414""","=""2s2.3p""","=""2P*""","=""1/2""","=""2s2.5s""","=""2S""","=""1/2""",,"=""T7192""","=""L776""",
"=""866.8570""","=""0.0010""","=""866.8566""","=""0.0007""","=""8""","=""3.67e+06""",B,"=""48613.6486""","=""60146.414""","=""2s2.3p""","=""2P*""","=""3/2""","=""2s2.5s""","=""2S""","=""1/2""",,"=""T7192""","=""L776""",
"=""""","=""""","=""878.371""","=""0.010""","=""""","=""2.8e+02""",D,"=""48611.8663""","=""59993.45""","=""2s2.3p""","=""2P*""","=""1/2""","=""2s2.4d""","=""2D""","=""3/2""",,"=""T7192""","=""""",
"=""""","=""""","=""878.509""","=""0.010""","=""""","=""3.4e+02""",D,"=""48613.6486""","=""59993.45""","=""2s2.3p""","=""2P*""","=""3/2""","=""2s2.4d""","=""2D""","=""5/2""",,"=""T7192""","=""""",
"=""""","=""""","=""878.509""","=""0.010""","=""""","=""5.7e+01""",D,"=""48613.6486""","=""59993.45""","=""2s2.3p""","=""2P*""","=""3/2""","=""2s2.4d""","=""2D""","=""3/2""",,"=""T7192""","=""""",
"=""""","=""""","=""957.621""","=""0.005""","=""""","=""5.00e+05""",C+,"=""54767.6944""","=""65207.38""","=""2s2.3d""","=""2D""","=""3/2""","=""2s2.8f""","=""2F*""","=""5/2""",,"=""u27""","=""""",
"=""""","=""""","=""957.634""","=""0.005""","=""""","=""5.36e+05""",C+,"=""54767.8387""","=""65207.38""","=""2s2.3d""","=""2D""","=""5/2""","=""2s2.8f""","=""2F*""","=""7/2""",,"=""u27""","=""""",
"=""""","=""""","=""957.634""","=""0.005""","=""""","=""3.58e+04""",C+,"=""54767.8387""","=""65207.38""","=""2s2.3d""","=""2D""","=""5/2""","=""2s2.8f""","=""2F*""","=""5/2""",,"=""u27""","=""""",
"=""""","=""""","=""1006.7471""","=""0.0005""","=""""","=""3.1e+03""",D,"=""47856.809""","=""57787.0683""","=""2s.2p2""","=""2D""","=""5/2""","=""2s2.4p""","=""2P*""","=""3/2""",,"=""T7192""","=""""",
"=""""","=""""","=""1006.7791""","=""0.0005""","=""""","=""3.5e+02""",D,"=""47857.125""","=""57787.0683""","=""2s.2p2""","=""2D""","=""3/2""","=""2s2.4p""","=""2P*""","=""3/2""",,"=""T7192""","=""""",
"=""""","=""""","=""1006.8435""","=""0.0005""","=""""","=""3.5e+03""",D,"=""47857.125""","=""57786.4336""","=""2s.2p2""","=""2D""","=""3/2""","=""2s2.4p""","=""2P*""","=""1/2""",,"=""T7192""","=""""",
"=""""","=""""","=""1008.596""","=""0.004""","=""""","=""8.29e+05""",C+,"=""54767.6944""","=""64679.745""","=""2s2.3d""","=""2D""","=""3/2""","=""2s2.7f""","=""2F*""","=""5/2""",,"=""u27""","=""""",
"=""""","=""""","=""1008.611""","=""0.004""","=""""","=""8.89e+05""",C+,"=""54767.8387""","=""64679.745""","=""2s2.3d""","=""2D""","=""5/2""","=""2s2.7f""","=""2F*""","=""7/2""",,"=""u27""","=""""",
"=""""","=""""","=""1008.611""","=""0.004""","=""""","=""5.92e+04""",C+,"=""54767.8387""","=""64679.745""","=""2s2.3d""","=""2D""","=""5/2""","=""2s2.7f""","=""2F*""","=""5/2""",,"=""u27""","=""""",
"=""""","=""""","=""1098.765""","=""0.004""","=""""","=""1.54e+06""",B,"=""54767.6944""","=""63866.326""","=""2s2.3d""","=""2D""","=""3/2""","=""2s2.6f""","=""2F*""","=""5/2""",,"=""u27""","=""""",
"=""""","=""""","=""1098.783""","=""0.004""","=""""","=""1.65e+06""",B,"=""54767.8387""","=""63866.326""","=""2s2.3d""","=""2D""","=""5/2""","=""2s2.6f""","=""2F*""","=""7/2""",,"=""u27""","=""""",
"=""""","=""""","=""1098.783""","=""0.004""","=""""","=""1.10e+05""",B,"=""54767.8387""","=""63866.326""","=""2s2.3d""","=""2D""","=""5/2""","=""2s2.6f""","=""2F*""","=""5/2""",,"=""u27""","=""""",
"=""1166.0031""","=""0.0004""","=""1166.00332""","=""0.00022""","=""200""","=""1.72e+07""",B,"=""40039.6907""","=""48613.6486""","=""2s2.3s""","=""2S""","=""1/2""","=""2s2.3p""","=""2P*""","=""3/2""",,"=""T7194""","=""u29""",
"=""1166.2456""","=""0.0004""","=""1166.2457""","=""0.0003""","=""100""","=""1.72e+07""",B,"=""40039.6907""","=""48611.8663""","=""2s2.3s""","=""2S""","=""1/2""","=""2s2.3p""","=""2P*""","=""1/2""",,"=""T7194""","=""u29""",
"=""1290.1588""","=""0.0007""","=""1290.1587""","=""0.0005""","=""3""","=""3.49e+06""",B,"=""54767.6944""","=""62516.5592""","=""2s2.3d""","=""2D""","=""3/2""","=""2s2.5f""","=""2F*""","=""5/2""",,"=""u27""","=""u29""",
"=""1290.1827""","=""0.0005""","=""1290.1827""","=""0.0005""","=""4*""","=""3.74e+06""",B,"=""54767.8387""","=""62516.5592""","=""2s2.3d""","=""2D""","=""5/2""","=""2s2.5f""","=""2F*""","=""7/2""",,"=""u27""","=""u29""",
"=""1290.1827""","=""0.0005""","=""1290.1827""","=""0.0005""","=""4*""","=""2.48e+05""",B,"=""54767.8387""","=""62516.5592""","=""2s2.3d""","=""2D""","=""5/2""","=""2s2.5f""","=""2F*""","=""5/2""",,"=""u27""","=""u29""",
"=""""","=""""","=""1349.00""","=""0.03""","=""""","=""2.89e+03""",C+,"=""57786.4336""","=""65197.29""","=""2s2.4p""","=""2P*""","=""1/2""","=""2s2.8d""","=""2D""","=""3/2""",,"=""u27""","=""""",
"=""""","=""""","=""1349.12""","=""0.03""","=""""","=""3.45e+03""",C+,"=""57787.0683""","=""65197.29""","=""2s2.4p""","=""2P*""","=""3/2""","=""2s2.8d""","=""2D""","=""5/2""",,"=""u27""","=""""",
"=""""","=""""","=""1349.12""","=""0.03""","=""""","=""5.76e+02""",C+,"=""57787.0683""","=""65197.29""","=""2s2.4p""","=""2P*""","=""3/2""","=""2s2.8d""","=""2D""","=""3/2""",,"=""u27""","=""""",
"=""""","=""""","=""1427.03""","=""0.03""","=""""","=""9.94e+04""",C+,"=""57786.4336""","=""64792.09""","=""2s2.4p""","=""2P*""","=""1/2""","=""2s2.8s""","=""2S""","=""1/2""",,"=""u27""","=""""",
"=""""","=""""","=""1427.16""","=""0.03""","=""""","=""1.99e+05""",C+,"=""57787.0683""","=""64792.09""","=""2s2.4p""","=""2P*""","=""3/2""","=""2s2.8s""","=""2S""","=""1/2""",,"=""u27""","=""""",
"=""1562.4714""","=""0.0005""","=""1562.4717""","=""0.0004""","=""20""","=""5.55e+06""",B,"=""48611.8663""","=""55010.2338""","=""2s2.3p""","=""2P*""","=""1/2""","=""2s2.4s""","=""2S""","=""1/2""",,"=""T7192""","=""u29""",
"=""1562.9069""","=""0.0005""","=""1562.9071""","=""0.0004""","=""40""","=""1.11e+07""",B,"=""48613.6486""","=""55010.2338""","=""2s2.3p""","=""2P*""","=""3/2""","=""2s2.4s""","=""2S""","=""1/2""",,"=""T7192""","=""u29""",
"=""""","=""""","=""1569.53""","=""0.04""","=""""","=""2.43e+05""",C+,"=""57786.4336""","=""64156.017""","=""2s2.4p""","=""2P*""","=""1/2""","=""2s2.7s""","=""2S""","=""1/2""",,"=""u27""","=""""",
"=""""","=""""","=""1569.69""","=""0.04""","=""""","=""4.87e+05""",C+,"=""57787.0683""","=""64156.017""","=""2s2.4p""","=""2P*""","=""3/2""","=""2s2.7s""","=""2S""","=""1/2""",,"=""u27""","=""""",
"=""1624.0331""","=""0.0005""","=""1624.0331""","=""0.0004""","=""40""","=""1.06e+07""",B,"=""48611.8663""","=""54767.6944""","=""2s2.3p""","=""2P*""","=""1/2""","=""2s2.3d""","=""2D""","=""3/2""",,"=""T7194""","=""u29""",
"=""1624.4649""","=""0.0005""","=""1624.4654""","=""0.0004""","=""80""","=""1.27e+07""",B,"=""48613.6486""","=""54767.8387""","=""2s2.3p""","=""2P*""","=""3/2""","=""2s2.3d""","=""2D""","=""5/2""",,"=""T7194""","=""u29""",
"=""1624.5037""","=""0.0006""","=""1624.5035""","=""0.0004""","=""8""","=""2.11e+06""",B,"=""48613.6486""","=""54767.6944""","=""2s2.3p""","=""2P*""","=""3/2""","=""2s2.3d""","=""2D""","=""3/2""",,"=""T7194""","=""u29""",
"=""""","=""""","=""1650.02""","=""0.04""","=""""","=""2.11e+03""",C,"=""57786.4336""","=""63845.323""","=""2s2.4p""","=""2P*""","=""1/2""","=""2s2.6d""","=""2D""","=""3/2""",,"=""u27""","=""""",
"=""""","=""""","=""1650.19""","=""0.04""","=""""","=""2.53e+03""",C,"=""57787.0683""","=""63845.323""","=""2s2.4p""","=""2P*""","=""3/2""","=""2s2.6d""","=""2D""","=""5/2""",,"=""u27""","=""""",
"=""""","=""""","=""1650.19""","=""0.04""","=""""","=""4.23e+02""",C,"=""57787.0683""","=""63845.323""","=""2s2.4p""","=""2P*""","=""3/2""","=""2s2.6d""","=""2D""","=""3/2""",,"=""u27""","=""""",
"=""1899.4005""","=""0.0007""","=""1899.4006""","=""0.0007""","=""30""","=""1.18e+07""",B,"=""54767.6944""","=""60031.0762""","=""2s2.3d""","=""2D""","=""3/2""","=""2s2.4f""","=""2F*""","=""5/2""",,"=""T7192""","=""u29""",
"=""1899.4507""","=""0.0007""","=""1899.4507""","=""0.0007""","=""50""","=""1.27e+07""",B,"=""54767.8387""","=""60031.0816""","=""2s2.3d""","=""2D""","=""5/2""","=""2s2.4f""","=""2F*""","=""7/2""",,"=""T7192""","=""u29""",
"=""""","=""""","=""1899.4526""","=""0.0010""","=""""","=""8.48e+05""",B,"=""54767.8387""","=""60031.0762""","=""2s2.3d""","=""2D""","=""5/2""","=""2s2.4f""","=""2F*""","=""5/2""",,"=""T7192""","=""""",
"=""""","=""""","=""1917.42""","=""0.05""","=""""","=""4.32e+05""",C+,"=""59993.45""","=""65207.38""","=""2s2.4d""","=""2D""","=""3/2""","=""2s2.8f""","=""2F*""","=""5/2""",,"=""u27""","=""""",
"=""""","=""""","=""1917.42""","=""0.05""","=""""","=""4.63e+05""",C+,"=""59993.45""","=""65207.38""","=""2s2.4d""","=""2D""","=""5/2""","=""2s2.8f""","=""2F*""","=""7/2""",,"=""u27""","=""""",
"=""""","=""""","=""1917.42""","=""0.05""","=""""","=""3.08e+04""",C+,"=""59993.45""","=""65207.38""","=""2s2.4d""","=""2D""","=""5/2""","=""2s2.8f""","=""2F*""","=""5/2""",,"=""u27""","=""""",
"=""""","=""""","=""1935.13""","=""0.06""","=""""","=""3.9e+02""",C,"=""60031.0762""","=""65197.29""","=""2s2.4f""","=""2F*""","=""5/2""","=""2s2.8d""","=""2D""","=""5/2""",,"=""u27""","=""""",
"=""""","=""""","=""1935.13""","=""0.06""","=""""","=""8.18e+03""",C,"=""60031.0762""","=""65197.29""","=""2s2.4f""","=""2F*""","=""5/2""","=""2s2.8d""","=""2D""","=""3/2""",,"=""u27""","=""""",
"=""""","=""""","=""1935.13""","=""0.06""","=""""","=""7.78e+03""",C,"=""60031.0816""","=""65197.29""","=""2s2.4f""","=""2F*""","=""7/2""","=""2s2.8d""","=""2D""","=""5/2""",,"=""u27""","=""""",
obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""""","=""""","=""2128.08""","=""0.06""","=""""","=""7.99e+04""",B,"=""57786.4336""","=""62485.504""","=""2s2.4p""","=""2P*""","=""1/2""","=""2s2.5d""","=""2D""","=""3/2""",,"=""T7192""","=""""",
"=""""","=""""","=""2128.37""","=""0.07""","=""""","=""9.56e+04""",B,"=""57787.0683""","=""62485.504""","=""2s2.4p""","=""2P*""","=""3/2""","=""2s2.5d""","=""2D""","=""5/2""",,"=""T7192""","=""""",
"=""""","=""""","=""2128.37""","=""0.07""","=""""","=""1.59e+05""",B,"=""57787.0683""","=""62485.504""","=""2s2.4p""","=""2P*""","=""3/2""","=""2s2.5d""","=""2D""","=""3/2""",,"=""T7192""","=""""",
"=""""","=""""","=""2129.59""","=""0.07""","=""""","=""4.08e+05""",B,"=""57786.4336""","=""62482.167""","=""2s2.4p""","=""2P*""","=""1/2""","=""2s2.6s""","=""2S""","=""1/2""",,"=""u27""","=""""",
"=""""","=""""","=""2129.88""","=""0.06""","=""""","=""8.15e+05""",B,"=""57787.0683""","=""62482.167""","=""2s2.4p""","=""2P*""","=""3/2""","=""2s2.6s""","=""2S""","=""1/2""",,"=""u27""","=""""",
"=""""","=""""","=""2133.88""","=""0.06""","=""""","=""6.92e+05""",B,"=""59993.45""","=""64679.745""","=""2s2.4d""","=""2D""","=""3/2""","=""2s2.7f""","=""2F*""","=""5/2""",,"=""u27""","=""""",
"=""""","=""""","=""2133.88""","=""0.06""","=""""","=""7.40e+05""",B,"=""59993.45""","=""64679.745""","=""2s2.4d""","=""2D""","=""5/2""","=""2s2.7f""","=""2F*""","=""7/2""",,"=""u27""","=""""",
"=""""","=""""","=""2133.88""","=""0.06""","=""""","=""4.94e+04""",B,"=""59993.45""","=""64679.745""","=""2s2.4d""","=""2D""","=""5/2""","=""2s2.7f""","=""2F*""","=""5/2""",,"=""u27""","=""""",
"=""""","=""""","=""2157.83""","=""0.07""","=""""","=""6.39e+02""",C,"=""60031.0762""","=""64665.353""","=""2s2.4f""","=""2F*""","=""5/2""","=""2s2.7d""","=""2D""","=""5/2""",,"=""u27""","=""""",
"=""""","=""""","=""2157.83""","=""0.07""","=""""","=""1.34e+04""",C,"=""60031.0762""","=""64665.353""","=""2s2.4f""","=""2F*""","=""5/2""","=""2s2.7d""","=""2D""","=""3/2""",,"=""u27""","=""""",
"=""""","=""""","=""2157.84""","=""0.07""","=""""","=""1.28e+04""",C,"=""60031.0816""","=""64665.353""","=""2s2.4f""","=""2F*""","=""7/2""","=""2s2.7d""","=""2D""","=""5/2""",,"=""u27""","=""""",
"=""""","=""""","=""2582.06""","=""0.09""","=""""","=""1.23e+06""",B,"=""59993.45""","=""63866.326""","=""2s2.4d""","=""2D""","=""3/2""","=""2s2.6f""","=""2F*""","=""5/2""",,"=""u27""","=""""",
"=""""","=""""","=""2582.06""","=""0.09""","=""""","=""1.32e+06""",B,"=""59993.45""","=""63866.326""","=""2s2.4d""","=""2D""","=""5/2""","=""2s2.6f""","=""2F*""","=""7/2""",,"=""u27""","=""""",
"=""""","=""""","=""2582.06""","=""0.09""","=""""","=""8.77e+04""",B,"=""59993.45""","=""63866.326""","=""2s2.4d""","=""2D""","=""5/2""","=""2s2.6f""","=""2F*""","=""5/2""",,"=""u27""","=""""",
"=""""","=""""","=""2621.75""","=""0.10""","=""""","=""1.18e+03""",C+,"=""60031.0762""","=""63845.323""","=""2s2.4f""","=""2F*""","=""5/2""","=""2s2.6d""","=""2D""","=""5/2""",,"=""u27""","=""""",
"=""""","=""""","=""2621.75""","=""0.10""","=""""","=""2.47e+04""",C+,"=""60031.0762""","=""63845.323""","=""2s2.4f""","=""2F*""","=""5/2""","=""2s2.6d""","=""2D""","=""3/2""",,"=""u27""","=""""",
"=""""","=""""","=""2621.75""","=""0.10""","=""""","=""2.36e+04""",C+,"=""60031.0816""","=""63845.323""","=""2s2.4f""","=""2F*""","=""7/2""","=""2s2.6d""","=""2D""","=""5/2""",,"=""u27""","=""""",
"=""3311.947""","=""0.005""","=""3311.9449""","=""0.0022""","=""1""","=""1.78e+05""",C+,"=""54767.6944""","=""57787.0683""","=""2s2.3d""","=""2D""","=""3/2""","=""2s2.4p""","=""2P*""","=""3/2""",,"=""T7192""","=""u29""",
"=""3312.1049""","=""0.0023""","=""3312.1032""","=""0.0019""","=""8""","=""1.60e+06""",C+,"=""54767.8387""","=""57787.0683""","=""2s2.3d""","=""2D""","=""5/2""","=""2s2.4p""","=""2P*""","=""3/2""",,"=""T7192""","=""u29""",
"=""3312.641""","=""0.003""","=""3312.6413""","=""0.0020""","=""5""","=""1.78e+06""",C+,"=""54767.6944""","=""57786.4336""","=""2s2.3d""","=""2D""","=""3/2""","=""2s2.4p""","=""2P*""","=""1/2""",,"=""T7192""","=""u29""",
"=""3601.221""","=""0.003""","=""3601.2229""","=""0.0022""","=""9""","=""2.66e+06""",B,"=""55010.2338""","=""57787.0683""","=""2s2.4s""","=""2S""","=""1/2""","=""2s2.4p""","=""2P*""","=""3/2""",,"=""T7192""","=""u29""",
"=""3602.046""","=""0.003""","=""3602.0462""","=""0.0023""","=""5""","=""2.67e+06""",B,"=""55010.2338""","=""57786.4336""","=""2s2.4s""","=""2S""","=""1/2""","=""2s2.4p""","=""2P*""","=""1/2""",,"=""T7192""","=""u29""",
"=""""","=""""","=""3673.94""","=""0.20""","=""""","=""2.65e+05""",C+,"=""62485.504""","=""65207.38""","=""2s2.5d""","=""2D""","=""3/2""","=""2s2.8f""","=""2F*""","=""5/2""",,"=""u27""","=""""",
"=""""","=""""","=""3673.94""","=""0.20""","=""""","=""2.84e+05""",C+,"=""62485.504""","=""65207.38""","=""2s2.5d""","=""2D""","=""5/2""","=""2s2.8f""","=""2F*""","=""7/2""",,"=""u27""","=""""",
"=""""","=""""","=""3673.94""","=""0.20""","=""""","=""1.89e+04""",C+,"=""62485.504""","=""65207.38""","=""2s2.5d""","=""2D""","=""5/2""","=""2s2.8f""","=""2F*""","=""5/2""",,"=""u27""","=""""",
"=""""","=""""","=""3730.33""","=""0.21""","=""""","=""6.1e+02""",C,"=""62516.5592""","=""65197.29""","=""2s2.5f""","=""2F*""","=""5/2""","=""2s2.8d""","=""2D""","=""5/2""",,"=""u27""","=""""",
"=""""","=""""","=""3730.33""","=""0.21""","=""""","=""1.29e+04""",C,"=""62516.5592""","=""65197.29""","=""2s2.5f""","=""2F*""","=""5/2""","=""2s2.8d""","=""2D""","=""3/2""",,"=""u27""","=""""",
"=""""","=""""","=""3730.33""","=""0.21""","=""""","=""1.22e+04""",C,"=""62516.5592""","=""65197.29""","=""2s2.5f""","=""2F*""","=""7/2""","=""2s2.8d""","=""2D""","=""5/2""",,"=""u27""","=""""",
"=""""","=""""","=""3963.36""","=""0.20""","=""""","=""2.53e+06""",B,"=""59993.45""","=""62516.5592""","=""2s2.4d""","=""2D""","=""3/2""","=""2s2.5f""","=""2F*""","=""5/2""",,"=""u27""","=""""",
"=""""","=""""","=""3963.36""","=""0.20""","=""""","=""2.71e+06""",B,"=""59993.45""","=""62516.5592""","=""2s2.4d""","=""2D""","=""5/2""","=""2s2.5f""","=""2F*""","=""7/2""",,"=""u27""","=""""",
