obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,Unnamed: 18
140.3544,0.0010,140.3536,0.0006,1,3.49e+06,,171522.6,242771.2,3p5.3d,3F*,2,3p5.(2P*<3/2>).6f,2[5/2],3,,T8304,L12188,
145.6525,0.0010,145.6524,0.0011,15,2.52e+08,,170831.1,239487.7,3p5.3d,3F*,3,3p5.(2P*<1/2>).5f,2[7/2],4,,T8304,L12188,
147.1388,0.0010,147.1393,0.0007,25,4.32e+08,,171522.6,239485.4,3p5.3d,3F*,2,3p5.(2P*<1/2>).5f,2[7/2],3,,T8304,L12188,
148.4555,0.0010,148.4576,0.0005,25,3.84e+06,,170049.2,237408.5,3p5.3d,3F*,4,3p5.(2P*<3/2>).5f,2[7/2],3,,T8304,L12188,
148.6113,0.0010,148.6109,0.0005,3,6.81e+06,,170049.2,237339.0,3p5.3d,3F*,4,3p5.(2P*<3/2>).5f,2[5/2],3,,T8304,L12188,
148.7609,0.0010,148.7608,0.0011,40,1.15e+09,,170049.2,237271.2,3p5.3d,3F*,4,3p5.(2P*<3/2>).5f,2[9/2],5,,T8304,L12188,
149.2040,0.0010,149.2043,0.0005,15,2.81e+06,,162502.7,229524.9,3p5.4s,3P*,2,3p5.(2P*<1/2>).4f,2[5/2],2,,T8304,L12188,
149.2450,0.0010,149.2442,0.0003,15,3.98e+07,,162502.7,229507.0,3p5.4s,3P*,2,3p5.(2P*<1/2>).4f,2[5/2],3,,T8304,L12188,
150.3177,0.0010,150.3181,0.0005,5,7.25e+06,,170831.1,237356.7,3p5.3d,3F*,3,3p5.(2P*<3/2>).5f,2[5/2],2,,T8304,L12188,
150.3581,0.0010,150.3581,0.0005,6,2.27e+07,,170831.1,237339.0,3p5.3d,3F*,3,3p5.(2P*<3/2>).5f,2[5/2],3,,T8304,L12188,
150.5024,0.0010,150.5022,0.0005,10,5.40e+08,,170831.1,237275.3,3p5.3d,3F*,3,3p5.(2P*<3/2>).5f,2[9/2],4,,T8304,L12188,
150.8465,0.0010,150.8462,0.0005,10,2.92e+07,,163232.2,229524.9,3p5.4s,3P*,1,3p5.(2P*<1/2>).4f,2[5/2],2,,T8304,L12188,
151.7777,0.0010,151.7775,0.0005,15,2.41e+08,,171522.6,237408.5,3p5.3d,3F*,2,3p5.(2P*<3/2>).5f,2[7/2],3,,T8304,L12188,
151.8974,0.0010,151.8970,0.0005,6,4.31e+07,,171522.6,237356.7,3p5.3d,3F*,2,3p5.(2P*<3/2>).5f,2[5/2],2,,T8304,L12188,
151.9379,0.0010,151.9378,0.0005,3,2.63e+06,,171522.6,237339.0,3p5.3d,3F*,2,3p5.(2P*<3/2>).5f,2[5/2],3,,T8304,L12188,
152.2492,0.0010,152.2485,0.0007,7,2.33e+06,,171522.6,237204.7,3p5.3d,3F*,2,3p5.(2P*<3/2>).5f,2[3/2],1,,T8304,L12188,
153.7685,0.0010,153.7683,0.0005,15,8.17e+07,,164492.0,229524.9,3p5.3d,3P*,1,3p5.(2P*<1/2>).4f,2[5/2],2,,T8304,L12188,
154.8479,0.0010,154.8489,0.0003,50,5.00e+08,,164927.9,229507.0,3p5.3d,3P*,2,3p5.(2P*<1/2>).4f,2[5/2],3,,T8304,L12188,
157.0629,0.0010,157.0628,0.0006,40,2.96e+08,,163432.1,227100.9,3p5.3d,3P*,0,3p5.(2P*<3/2>).4f,2[3/2],1,,T8304,L12188,
157.6698,0.0010,157.6650,0.0008,5bl*,7.11e+07,,179349.2,242774.8,3p5.3d,1D*,2,3p5.(2P*<3/2>).6f,2[5/2],2,,T8304,L12188,
157.6698,0.0010,157.6740,0.0008,5bl*,3.49e+06,,179349.2,242771.2,3p5.3d,1D*,2,3p5.(2P*<3/2>).6f,2[5/2],3,,T8304,L12188,
157.6898,0.0010,157.6907,0.0010,10,6.31e+08,,179395.8,242811.1,3p5.3d,3D*,3,3p5.(2P*<3/2>).6f,2[7/2],4,,T8304,L12188,
157.7804,0.0010,157.7810,0.0008,1bl*,1.15e+06,,179395.8,242774.8,3p5.3d,3D*,3,3p5.(2P*<3/2>).6f,2[5/2],2,,T8304,L12188,
157.7804,0.0010,157.7899,0.0008,1bl*,1.21e+06,,179395.8,242771.2,3p5.3d,3D*,3,3p5.(2P*<3/2>).6f,2[5/2],3,,T8304,L12188,
157.8869,0.0010,157.8871,0.0008,6,1.63e+08,,179395.8,242732.2,3p5.3d,3D*,3,3p5.(2P*<3/2>).6f,2[9/2],4,,T8304,L12188,
159.0453,0.0010,159.0452,0.0004,15,1.00e+08,,164492.0,227367.2,3p5.3d,3P*,1,3p5.(2P*<3/2>).4f,2[5/2],2,,T8304,L12188,
159.6643,0.0010,159.6648,0.0004,40,4.04e+08,,164492.0,227123.2,3p5.3d,3P*,1,3p5.(2P*<3/2>).4f,2[3/2],2,,T8304,L12188,
159.7217,0.0010,159.7217,0.0006,65,2.10e+08,,164492.0,227100.9,3p5.3d,3P*,1,3p5.(2P*<3/2>).4f,2[3/2],1,,T8304,L12188,
160.1544,0.0010,160.1555,0.0004,7,4.31e+07,,164927.9,227367.2,3p5.3d,3P*,2,3p5.(2P*<3/2>).4f,2[5/2],2,,T8304,L12188,
160.2137,0.0010,160.2153,0.0006,75,8.69e+08,,164927.9,227343.9,3p5.3d,3P*,2,3p5.(2P*<3/2>).4f,2[5/2],3,,T8304,L12188,
160.3115,0.0010,160.3116,0.0008,5,2.06e+08,,180392.7,242771.2,3p5.3d,3D*,2,3p5.(2P*<3/2>).6f,2[5/2],3,,T8304,L12188,
160.4468,0.0010,160.4469,0.0008,7,1.63e+08,,180448.9,242774.8,3p5.3d,3D*,1,3p5.(2P*<3/2>).6f,2[5/2],2,,T8304,L12188,
160.4948,0.0010,160.4941,0.0008,2,4.82e+07,,180392.7,242700.3,3p5.3d,3D*,2,3p5.(2P*<3/2>).6f,2[3/2],2,,T8304,L12188,
160.7833,0.0010,160.7839,0.0004,20,1.95e+08,,164927.9,227123.2,3p5.3d,3P*,2,3p5.(2P*<3/2>).4f,2[3/2],2,,T8304,L12188,
160.8399,0.0010,160.8415,0.0006,15,1.95e+07,,164927.9,227100.9,3p5.3d,3P*,2,3p5.(2P*<3/2>).4f,2[3/2],1,,T8304,L12188,
160.9959,0.0010,160.9956,0.0008,5,1.80e+08,,180618.7,242732.2,3p5.3d,1F*,3,3p5.(2P*<3/2>).6f,2[9/2],4,,T8304,L12188,
166.2895,0.0010,166.2892,0.0009,12,4.34e+08,,179349.2,239485.4,3p5.3d,1D*,2,3p5.(2P*<1/2>).5f,2[7/2],3,,T8304,L12188,
169.1754,0.0010,169.1744,0.0009,0,5.68e+07,,180392.7,239503.3,3p5.3d,3D*,2,3p5.(2P*<1/2>).5f,2[5/2],2,,T8304,L12188,
169.2213,0.0010,169.2219,0.0012,15,7.66e+08,,180392.7,239486.7,3p5.3d,3D*,2,3p5.(2P*<1/2>).5f,2[5/2],3,,T8304,L12188,
169.3352,0.0010,169.3354,0.0009,20,4.26e+08,,180448.9,239503.3,3p5.3d,3D*,1,3p5.(2P*<1/2>).5f,2[5/2],2,,T8304,L12188,
170.4607,0.0010,170.4600,0.0009,75,6.94e+08,,170831.1,229495.9,3p5.3d,3F*,3,3p5.(2P*<1/2>).4f,2[7/2],4,,T8304,L12188,
172.2374,0.0010,172.2377,0.0007,15,7.83e+08,,179349.2,237408.5,3p5.3d,1D*,2,3p5.(2P*<3/2>).5f,2[7/2],3,,T8304,L12188,
172.3800,0.0010,172.3799,0.0012,8,1.36e+09,,179395.8,237407.2,3p5.3d,3D*,3,3p5.(2P*<3/2>).5f,2[7/2],4,,T8304,L12188,
172.3912,0.0010,172.3915,0.0007,10,1.66e+08,,179349.2,237356.7,3p5.3d,1D*,2,3p5.(2P*<3/2>).5f,2[5/2],2,,T8304,L12188,
172.4070,0.0010,172.4070,0.0007,8,7.17e+07,,171522.6,229524.9,3p5.3d,3F*,2,3p5.(2P*<1/2>).4f,2[5/2],2,,T8304,L12188,
172.4439,0.0010,172.4441,0.0007,10,8.00e+06,,179349.2,237339.0,3p5.3d,1D*,2,3p5.(2P*<3/2>).5f,2[5/2],3,,T8304,L12188,
172.4602,0.0010,172.4602,0.0004,6,4.01e+06,,171522.6,229507.0,3p5.3d,3F*,2,3p5.(2P*<1/2>).4f,2[5/2],3,,T8304,L12188,
172.7722,0.0010,172.7727,0.0007,10,4.29e+08,,179395.8,237275.3,3p5.3d,3D*,3,3p5.(2P*<3/2>).5f,2[9/2],4,,T8304,L12188,
174.1002,0.0010,174.0999,0.0004,50,3.23e+08,,170049.2,227487.5,3p5.3d,3F*,4,3p5.(2P*<3/2>).4f,2[7/2],4,,T8304,L12188,
174.8832,0.0010,174.8820,0.0007,15,7.04e+07,,170049.2,227230.6,3p5.3d,3F*,4,3p5.(2P*<3/2>).4f,2[9/2],4,,T8304,L12188,
174.8962,0.0010,174.8961,0.0013,70,2.92e+09,,170049.2,227226.0,3p5.3d,3F*,4,3p5.(2P*<3/2>).4f,2[9/2],5,,T8304,L12188,
175.3902,0.0010,175.3900,0.0007,4,7.19e+05,,180392.7,237408.5,3p5.3d,3D*,2,3p5.(2P*<3/2>).5f,2[7/2],3,,T8304,L12188,
175.5504,0.0010,175.5495,0.0007,3,1.46e+07,,180392.7,237356.7,3p5.3d,3D*,2,3p5.(2P*<3/2>).5f,2[5/2],2,,T8304,L12188,
175.7231,0.0010,175.7228,0.0007,12,3.56e+08,,180448.9,237356.7,3p5.3d,3D*,1,3p5.(2P*<3/2>).5f,2[5/2],2,,T8304,L12188,
176.5025,0.0010,176.5019,0.0007,25bl*,5.57e+08,,180618.7,237275.3,3p5.3d,1F*,3,3p5.(2P*<3/2>).5f,2[9/2],4,,T8304,L12188,
176.5025,0.0010,176.5026,0.0004,25bl*,2.88e+08,,170831.1,227487.5,3p5.3d,3F*,3,3p5.(2P*<3/2>).4f,2[7/2],4,,T8304,L12188,
176.5115,0.0010,176.5110,0.0004,25,2.37e+08,,170831.1,227484.8,3p5.3d,3F*,3,3p5.(2P*<3/2>).4f,2[7/2],3,,T8304,L12188,
176.8786,0.0010,176.8781,0.0004,3,1.62e+07,,170831.1,227367.2,3p5.3d,3F*,3,3p5.(2P*<3/2>).4f,2[5/2],2,,T8304,L12188,
176.9511,0.0010,176.9511,0.0007,8,4.58e+07,,170831.1,227343.9,3p5.3d,3F*,3,3p5.(2P*<3/2>).4f,2[5/2],3,,T8304,L12188,
177.3060,0.0010,177.3065,0.0007,35,1.26e+09,,170831.1,227230.6,3p5.3d,3F*,3,3p5.(2P*<3/2>).4f,2[9/2],4,,T8304,L12188,
178.6909,0.0010,178.6920,0.0005,50,6.15e+08,,171522.6,227484.8,3p5.3d,3F*,2,3p5.(2P*<3/2>).4f,2[7/2],3,,T8304,L12188,
179.0679,0.0010,179.0683,0.0005,20,8.31e+07,,171522.6,227367.2,3p5.3d,3F*,2,3p5.(2P*<3/2>).4f,2[5/2],2,,T8304,L12188,
199.3007,0.0010,199.2997,0.0009,7,1.23e+07,,179349.2,229524.9,3p5.3d,1D*,2,3p5.(2P*<1/2>).4f,2[5/2],2,,T8304,L12188,
199.3714,0.0010,199.3708,0.0006,15,4.16e+06,,179349.2,229507.0,3p5.3d,1D*,2,3p5.(2P*<1/2>).4f,2[5/2],3,,T8304,L12188,
199.4285,0.0010,199.4284,0.0009,25,7.14e+08,,179349.2,229492.5,3p5.3d,1D*,2,3p5.(2P*<1/2>).4f,2[7/2],3,,T8304,L12188,
199.5557,0.0010,199.5562,0.0006,2,4.85e+06,,179395.8,229507.0,3p5.3d,3D*,3,3p5.(2P*<1/2>).4f,2[5/2],3,,T8304,L12188,
obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
203.4679,0.0010,203.4671,0.0009,5,8.81e+07,,180392.7,229524.9,3p5.3d,3D*,2,3p5.(2P*<1/2>).4f,2[5/2],2,,T8304,L12188,
203.5408,0.0010,203.5413,0.0006,50,1.20e+09,,180392.7,229507.0,3p5.3d,3D*,2,3p5.(2P*<1/2>).4f,2[5/2],3,,T8304,L12188,
203.6014,0.0010,203.6014,0.0009,10,3.89e+05,,180392.7,229492.5,3p5.3d,3D*,2,3p5.(2P*<1/2>).4f,2[7/2],3,,T8304,L12188,
203.7005,0.0010,203.7001,0.0009,45,6.74e+08,,180448.9,229524.9,3p5.3d,3D*,1,3p5.(2P*<1/2>).4f,2[5/2],2,,T8304,L12188,
204.4832,0.0010,204.4823,0.0006,10,7.49e+07,,180618.7,229507.0,3p5.3d,1F*,3,3p5.(2P*<1/2>).4f,2[5/2],3,,T8304,L12188,
204.5283,0.0010,204.5288,0.0013,40,1.80e+09,,180618.7,229495.9,3p5.3d,1F*,3,3p5.(2P*<1/2>).4f,2[7/2],4,,T8304,L12188,
204.5430,0.0010,204.5430,0.0009,15,7.78e+07,,180618.7,229492.5,3p5.3d,1F*,3,3p5.(2P*<1/2>).4f,2[7/2],3,,T8304,L12188,
207.6798,0.0010,207.6802,0.0006,60,9.73e+08,,179349.2,227484.8,3p5.3d,1D*,2,3p5.(2P*<3/2>).4f,2[7/2],3,,T8304,L12188,
207.8694,0.0010,207.8698,0.0006,70,1.85e+09,,179395.8,227487.5,3p5.3d,3D*,3,3p5.(2P*<3/2>).4f,2[7/2],4,,T8304,L12188,
208.1885,0.0010,208.1889,0.0006,25,2.39e+08,,179349.2,227367.2,3p5.3d,1D*,2,3p5.(2P*<3/2>).4f,2[5/2],2,,T8304,L12188,
208.2891,0.0010,208.2900,0.0010,25,1.26e+07,,179349.2,227343.9,3p5.3d,1D*,2,3p5.(2P*<3/2>).4f,2[5/2],3,,T8304,L12188,
208.3942,0.0010,208.3912,0.0006,15,3.79e+06,,179395.8,227367.2,3p5.3d,3D*,3,3p5.(2P*<3/2>).4f,2[5/2],2,,T8304,L12188,
208.4933,0.0010,208.4925,0.0010,60,3.69e+08,,179395.8,227343.9,3p5.3d,3D*,3,3p5.(2P*<3/2>).4f,2[5/2],3,,T8304,L12188,
208.9855,0.0010,208.9864,0.0010,50,5.71e+08,,179395.8,227230.6,3p5.3d,3D*,3,3p5.(2P*<3/2>).4f,2[9/2],4,,T8304,L12188,
209.4558,0.0010,209.4567,0.0006,4,2.27e+07,,179395.8,227123.2,3p5.3d,3D*,3,3p5.(2P*<3/2>).4f,2[3/2],2,,T8304,L12188,
212.2827,0.0010,212.2827,0.0006,15,9.37e+05,,180392.7,227484.8,3p5.3d,3D*,2,3p5.(2P*<3/2>).4f,2[7/2],3,,T8304,L12188,
212.8138,0.0010,212.8142,0.0006,15,1.66e+07,,180392.7,227367.2,3p5.3d,3D*,2,3p5.(2P*<3/2>).4f,2[5/2],2,,T8304,L12188,
212.9190,0.0010,212.9199,0.0010,40,4.61e+08,,180392.7,227343.9,3p5.3d,3D*,2,3p5.(2P*<3/2>).4f,2[5/2],3,,T8304,L12188,
213.0687,0.0010,213.0692,0.0006,50,4.00e+08,,180448.9,227367.2,3p5.3d,3D*,1,3p5.(2P*<3/2>).4f,2[5/2],2,,T8304,L12188,
213.2947,0.0010,213.2942,0.0006,10,5.12e+07,,180618.7,227487.5,3p5.3d,1F*,3,3p5.(2P*<3/2>).4f,2[7/2],4,,T8304,L12188,
213.3061,0.0010,213.3065,0.0006,10,1.09e+08,,180618.7,227484.8,3p5.3d,1F*,3,3p5.(2P*<3/2>).4f,2[7/2],3,,T8304,L12188,
213.8427,0.0010,213.8432,0.0006,1,1.06e+07,,180618.7,227367.2,3p5.3d,1F*,3,3p5.(2P*<3/2>).4f,2[5/2],2,,T8304,L12188,
213.9246,0.0010,213.9256,0.0006,20,1.64e+08,,180392.7,227123.2,3p5.3d,3D*,2,3p5.(2P*<3/2>).4f,2[3/2],2,,T8304,L12188,
213.9494,0.0010,213.9498,0.0010,10,3.98e+07,,180618.7,227343.9,3p5.3d,1F*,3,3p5.(2P*<3/2>).4f,2[5/2],3,,T8304,L12188,
214.0277,0.0010,214.0277,0.0010,7,1.62e+07,,180392.7,227100.9,3p5.3d,3D*,2,3p5.(2P*<3/2>).4f,2[3/2],1,,T8304,L12188,
214.1823,0.0010,214.1832,0.0006,5,2.03e+07,,180448.9,227123.2,3p5.3d,3D*,1,3p5.(2P*<3/2>).4f,2[3/2],2,,T8304,L12188,
214.2860,0.0010,214.2856,0.0010,15,8.69e+07,,180448.9,227100.9,3p5.3d,3D*,1,3p5.(2P*<3/2>).4f,2[3/2],1,,T8304,L12188,
214.4699,0.0010,214.4699,0.0010,50,6.90e+08,,180618.7,227230.6,3p5.3d,1F*,3,3p5.(2P*<3/2>).4f,2[9/2],4,,T8304,L12188,
214.9667,0.0010,214.9653,0.0007,0,2.99e+06,,180618.7,227123.2,3p5.3d,1F*,3,3p5.(2P*<3/2>).4f,2[3/2],2,,T8304,L12188,
218.932,0.003,,,6,,,,,,,,,,,,,L3490,
220.984,0.003,,,4,,,,,,,,,,,,,L3490,
226.434,0.003,,,5,,,,,,,,,,,,,L3490,
229.679,0.003,,,1,,,,,,,,,,,,,L3490,
234.230,0.003,,,3,,,,,,,,,,,,,L3490,
235.870,0.003,,,1,,,,,,,,,,,,,L3490,
250.460,0.003,,,3,,,,,,,,,,,,,L3490,
274.355,0.003,,,4,,,,,,,,,,,,,L3490,
277.789,0.003,277.7884,0.0017,2,2.82e+07,,183204.1,219192.1,3p5.4p,3S,1,3p5.4d,3D*,2,,T8304,L3490,
280.899,0.003,,,3,,,,,,,,,,,,,L3490,
295.088,0.003,,,2,,,,,,,,,,,,,L3490,
303.043,0.003,,,2,,,,,,,,,,,,,L3490,
304.716,0.003,304.7123,0.0021,2,1.92e+07,,186383.8,219192.1,3p5.4p,3D,3,3p5.4d,3D*,2,,T8304,L3490,
306.218,0.003,306.2141,0.0013,5,8.82e+08,,183204.1,215851.5,3p5.4p,3S,1,3p5.4d,3P*,2,,T8304,L3490,
307.500,0.003,307.5017,0.0021,3,4.30e+07,,186681.4,219192.1,3p5.4p,3D,2,3p5.4d,3D*,2,,T8304,L3490,
310.500,0.003,310.4998,0.0014,6,4.97e+08,,183204.1,215400.9,3p5.4p,3S,1,3p5.4d,3P*,1,,T8304,L3490,
314.275,0.003,314.2706,0.0014,2,1.98e+08,,183204.1,215014.6,3p5.4p,3S,1,3p5.(2P*<1/2>).5s,2[1/2]*,1,,T8304,L3490,
315.715,0.003,315.7137,0.0022,2,2.73e+07,,187527.0,219192.1,3p5.4p,3D,1,3p5.4d,3D*,2,,T8304,L3490,
317.181,0.003,317.1812,0.0023,2,1.09e+08,,183204.1,214722.7,3p5.4p,3S,1,3p5.(2P*<1/2>).5s,2[1/2]*,0,,T8304,L3490,
319.007,0.003,319.0041,0.0023,5,3.19e+08,,186383.8,217722.3,3p5.4p,3D,3,3p5.4d,3D*,3,,T8304,L3490,
322.060,0.003,322.0533,0.0023,4bl*,2.52e+08,,188150.3,219192.1,3p5.4p,1D,2,3p5.4d,3D*,2,,T8304,L12188,
