Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
3s2.3p.4d,3P*,2,5,,127367.23,,,1.278,  49         :    24  3p.4d                1D*      ,
3s2.3p.4d,3P*,0,1,,127899.54,,,,  98         :     2  3s.3p3               3P*      ,
3s2.3p.4d,3P*,1,3,,127934.09,,,1.129,  62         :    35  3p.4d                3D*      ,
3s2.3p.4d,3D*,1,3,,127599.16,,,0.870,  61         :    35  3p.4d                3P*      ,
3s2.3p.4d,3D*,3,7,,127888.42,,,1.33,  96         :     3  3s.3p3               3D*      ,
3s2.3p.4d,3D*,2,5,,127949.70,,,1.284,  58         :    37  3p.4d                3P*      ,
3s2.3p.4d,1D*,2,5,,127755.50,,,1.098,  55         :    19  3p.4d                3D*      ,
3s2.3p.5p,1P,1,3,,129109.68,,,0.94,  85         :    13  3s2.3p.5p            3D       ,
3s2.3p.5p,3D,1,3,,129569.36,,,0.62,  82         :    11  3s2.3p.5p            1P       ,
3s2.3p.5p,3D,2,5,,129665.20,,,1.187,  93         :     5  3s2.3p.5p            3P       ,
3s2.3p.5p,3D,3,7,,130019.50,,,1.34, 100                                                ,
3s2.3p.5p,3P,0,1,,130058.11,,,,  99         :     1  3s2.3p.5p            1S       ,
3s2.3p.5p,3P,1,3,,130173.43,,,1.473,  84         :     7  3s2.3p.5p            3S       ,
3s2.3p.5p,3P,2,5,,130399.78,,,1.47,  93         :     6  3s2.3p.5p            3D       ,
3s2.3p.4d,1F*,3,7,,130142.72,,,1.00, 100                                                ,
3s2.3p.5p,3S,1,3,,130800.74,,,1.96,  91         :     8  3s2.3p.5p            3P       ,
3s2.3p.(2P*).4f F,2[5/2],3,7,,130912.84,,,1.02,  76     or  :    81  3s2.3p.(2P*).4f      1F       ,
3s2.3p.(2P*).4f F,2[5/2],2,5,,130949.29,,,0.674,  96     or  :    96  3s2.3p.(2P*).4f      3F       ,
3s2.3p.(2P*).4f F,2[7/2],3,7,,130993.03,,,1.03,  70     or  :    78  3s2.3p.(2P*).4f      3F       ,
3s2.3p.(2P*).4f F,2[7/2],4,9,,131024.90,,,1.22,  90     or  :    90  3s2.3p.(2P*).4f      3F       ,
3s2.3p.5p,1D,2,5,,131352.39,,,1.005,  97         :     1  3s2.3p.5p            3D       ,
3s2.3p.(2P*).4f G,2[7/2],3,7,,131631.16,,,0.79,  89     or  :    89  3s2.3p.(2P*).4f      3G       ,
3s2.3p.(2P*).4f G,2[7/2],4,9,,131688.74,,,1.06,  81     or  :    77  3s2.3p.(2P*).4f      3G       ,
3s2.3p.4d,1P*,1,3,,131762.84,,,0.999,  92         :     7  3s.3p3               1P*      ,
3s2.3p.(2P*).4f G,2[9/2],5,11,,131940.29,,,1.20, 100     or  :   100  3s2.3p.(2P*).4f      3G       ,
3s2.3p.(2P*).4f G,2[9/2],4,9,,132077.74,,,1.01,  90     or  :    83  3s2.3p.(2P*).4f      1G       ,
3s2.3p.(2P*).4f D,2[5/2],3,7,,132132.46,,,1.320,  96     or  :    96  3s2.3p.(2P*).4f      3D       ,
3s2.3p.(2P*).4f D,2[5/2],2,5,,132163.47,,,1.063,  96     or  :    54  3s2.3p.(2P*).4f      1D       ,
3s2.3p.(2P*).4f D,2[3/2],1,3,,132371.74,,,0.50, 100     or  :   100  3s2.3p.(2P*).4f      3D       ,
3s2.3p.(2P*).4f D,2[3/2],2,5,,132396.92,,,1.083, 100     or  :    56  3s2.3p.(2P*).4f      3D       ,
3s2.3p.5p,1S,0,1,,132901.01,,,,  99         :     1  3s2.3p.5p            3P       ,
3s2.3p.6s,3P*,0,1,,137757.09,,,, 100                                                ,
3s2.3p.6s,3P*,1,3,,137826.52,,,1.42,  83         :    17  3s2.3p.6s            1P*      ,
3s2.3p.6s,3P*,2,5,,138309.09,,,1.50, 100                                                ,
3s2.3p.6s,1P*,1,3,,138521.70,,,1.08,  83         :    17  3s2.3p.6s            3P*      ,
3s2.3p.5d,3F*,2,5,,138552.47,,,0.69,  95         :     4  3s2.3p.5d            1D*      ,
3s2.3p.5d,3F*,3,7,,138743.41,,,1.08,  96         :     3  3s2.3p.5d            3D*      ,
3s2.3p.5d,3F*,4,9,,139039.70,,,1.25, 100                                                ,
3s2.3p.5d,1D*,2,5,,139212.72,,,1.12,  60         :    21  3s2.3p.5d            3P*      ,
3s2.3p.5d,3D*,1,3,,139526.35,,,0.69,  79         :    19  3s2.3p.5d            3P*      ,
3s2.3p.5d,3D*,2,5,,139622.67,,,1.18,  40         :    31  3s2.3p.5d            1D*      ,
3s2.3p.5d,3D*,3,7,,139804.25,,,1.33,  95         :     4  3s2.3p.5d            3F*      ,
3s2.3p.5d,3P*,2,5,,139923.54,,,1.34,  54         :    44  3s2.3p.5d            3D*      ,
3s2.3p.5d,3P*,1,3,,139957.96,,,1.30,  80         :    19  3s2.3p.5d            3D*      ,
3s2.3p.5d,3P*,0,1,,139971.33,,,,  99                                                ,
3s2.3p.5d,1F*,3,7,,140950.27,,,1.01,  98         :     1  3s2.3p.5d            3D*      ,
3s2.3p.(2P*).5f F,2[5/2],3,7,,141324.52,,,,         or  :        3s2.3p.(2P*<1/2>).5f 2[5/2]   ,
3s2.3p.(2P*).5f F,2[5/2],2,5,,141335.48,,,,         or  :        3s2.3p.(2P*<1/2>).5f 2[5/2]   ,
3s2.3p.(2P*).5f F,2[7/2],3,7,,141354.16,,,,         or  :        3s2.3p.(2P*<1/2>).5f 2[7/2]   ,
3s2.3p.(2P*).5f F,2[7/2],4,9,,141370.03,,,,         or  :        3s2.3p.(2P*<1/2>).5f 2[7/2]   ,
3s2.3p.5d,1P*,1,3,,141487.87,,,,                                                    ,
3s2.3p.(2P*<1/2>).5g,2[7/2]*,4,9,,141787.55,,,,         or  :        3s2.3p.(2P*).5g.G*   2[7/2]*  ,
3s2.3p.(2P*<1/2>).5g,2[7/2]*,3,7,,141787.64,,,,         or  :        3s2.3p.(2P*).5g.G*   2[7/2]*  ,
3s2.3p.(2P*<1/2>).5g,2[9/2]*,4,9,,141795.84,,,,         or  :        3s2.3p.(2P*).5g.G*   2[9/2]*  ,
3s2.3p.(2P*<1/2>).5g,2[9/2]*,5,11,,141796.18,,,,         or  :        3s2.3p.(2P*).5g.G*   2[9/2]*  ,
3s2.3p.(2P*).5f G,2[7/2],3,7,,141813.00,,,,         or  :        3s2.3p.(2P*<3/2>).5f 2[7/2]   ,
3s2.3p.(2P*).5f G,2[7/2],4,9,,141847.91,,,,         or  :        3s2.3p.(2P*<3/2>).5f 2[7/2]   ,
3s2.3p.(2P*).5f G,2[9/2],5,11,,142007.39,,,,         or  :        3s2.3p.(2P*<3/2>).5f 2[9/2]   ,
3s2.3p.(2P*).5f G,2[9/2],4,9,,142118.72,,,,         or  :        3s2.3p.(2P*<3/2>).5f 2[9/2]   ,
3s2.3p.(2P*).5f D,2[5/2],3,7,,142090.95,,,,         or  :        3s2.3p.(2P*<3/2>).5f 2[5/2]   ,
3s2.3p.(2P*).5f D,2[5/2],2,5,,142104.04,,,,         or  :        3s2.3p.(2P*<3/2>).5f 2[5/2]   ,
3s2.3p.(2P*).5f D,2[3/2],1,3,,142276.25,,,,         or  :        3s2.3p.(2P*<3/2>).5f 2[3/2]   ,
3s2.3p.(2P*).5f D,2[3/2],2,5,,142280.69,,,,         or  :        3s2.3p.(2P*<3/2>).5f 2[3/2]   ,
3s2.3p.(2P*<3/2>).5g,2[9/2]*,4,9,,142295.25,,,,         or  :        3s2.3p.(2P*).5g.H*   2[9/2]*  ,
3s2.3p.(2P*<3/2>).5g,2[9/2]*,5,11,,142295.53,,,,         or  :        3s2.3p.(2P*).5g.H*   2[9/2]*  ,
3s2.3p.(2P*<3/2>).5g,2[7/2]*,4,9,,142357.60,,,,         or  :        3s2.3p.(2P*).5g.F*   2[7/2]*  ,
3s2.3p.(2P*<3/2>).5g,2[7/2]*,3,7,,142357.76,,,,         or  :        3s2.3p.(2P*).5g.F*   2[7/2]*  ,
3s2.3p.(2P*<3/2>).5g,2[11/2]*,6,13,,142418.45,,,,         or  :        3s2.3p.(2P*).5g.H*   2[11/2]* ,
3s2.3p.(2P*<3/2>).5g,2[11/2]*,5,11,,142418.95,,,,         or  :        3s2.3p.(2P*).5g.H*   2[11/2]* ,
3s2.3p.(2P*<3/2>).5g,2[5/2]*,2,5,,142472.31,,,,         or  :        3s2.3p.(2P*).5g.F*   2[5/2]*  ,
3s2.3p.(2P*<3/2>).5g,2[5/2]*,3,7,,142472.59,,,,         or  :        3s2.3p.(2P*).5g.F*   2[5/2]*  ,
3s2.3p.(2P*).6f F,2[5/2],2,5,,146881.33,,,,         or  :        3s2.3p.(2P*<1/2>).6f 2[5/2]   ,
3s2.3p.(2P*).6f F,2[5/2],3,7,,146894.38,,,,         or  :        3s2.3p.(2P*<1/2>).6f 2[5/2]   ,
3s2.3p.(2P*).6f F,2[7/2],3,7,,146911.32,,,,         or  :        3s2.3p.(2P*<1/2>).6f 2[7/2]   ,
3s2.3p.(2P*).6f F,2[7/2],4,9,,146921.76,,,,         or  :        3s2.3p.(2P*<1/2>).6f 2[7/2]   ,
3s2.3p.(2P*<1/2>).6g,2[7/2]*,4,9,,147198.21,,,,         or  :        3s2.3p.(2P*).6g.G*   2[7/2]*  ,
3s2.3p.(2P*<1/2>).6g,2[7/2]*,3,7,,147198.33,,,,         or  :        3s2.3p.(2P*).6g.G*   2[7/2]*  ,
3s2.3p.(2P*<1/2>).6g,2[9/2]*,4,9,,147199.88,,,,         or  :        3s2.3p.(2P*).6g.G*   2[9/2]*  ,
3s2.3p.(2P*<1/2>).6g,2[9/2]*,5,11,,147200.24,,,,         or  :        3s2.3p.(2P*).6g.G*   2[9/2]*  ,
3s2.3p.(2P*).6f G,2[7/2],3,7,,147382.89,,,,         or  :        3s2.3p.(2P*<3/2>).6f 2[7/2]   ,
3s2.3p.(2P*).6f G,2[7/2],4,9,,147388.09,,,,         or  :        3s2.3p.(2P*<3/2>).6f 2[7/2]   ,
3s2.3p.(2P*).6f G,2[9/2],5,11,,147509.39,,,,         or  :        3s2.3p.(2P*<3/2>).6f 2[9/2]   ,
3s2.3p.(2P*).6f G,2[9/2],4,9,,147589.10,,,,         or  :        3s2.3p.(2P*<3/2>).6f 2[9/2]   ,
3s2.3p.(2P*<3/2>).6g,2[9/2]*,4,9,,147717.03,,,,         or  :        3s2.3p.(2P*).6g.H*   2[9/2]*  ,
3s2.3p.(2P*<3/2>).6g,2[9/2]*,5,11,,147717.25,,,,         or  :        3s2.3p.(2P*).6g.H*   2[9/2]*  ,
3s2.3p.(2P*<3/2>).6g,2[7/2]*,4,9,,147750.51,,,,         or  :        3s2.3p.(2P*).6g.F*   2[7/2]*  ,
3s2.3p.(2P*<3/2>).6g,2[7/2]*,3,7,,147750.66,,,,         or  :        3s2.3p.(2P*).6g.F*   2[7/2]*  ,
3s2.3p.(2P*<3/2>).6g,2[11/2]*,6,13,,147791.75,,,,         or  :        3s2.3p.(2P*).6g.H*   2[11/2]* ,
3s2.3p.(2P*<3/2>).6g,2[11/2]*,5,11,,147792.23,,,,         or  :        3s2.3p.(2P*).6g.H*   2[11/2]* ,
3s2.3p.(2P*<3/2>).6g,2[5/2]*,2,5,,147823.28,,,,         or  :        3s2.3p.(2P*).6g.F*   2[5/2]*  ,
3s2.3p.(2P*<3/2>).6g,2[5/2]*,3,7,,147823.53,,,,         or  :        3s2.3p.(2P*).6g.F*   2[5/2]*  ,
3s2.3p.(2P*<1/2>).7g,2[9/2]*,4,9,,150455.45,,,,         or  :        3s2.3p.(2P*).7g.G*   2[9/2]*  ,
3s2.3p.(2P*<1/2>).7g,2[9/2]*,5,11,,150455.71,,,,         or  :        3s2.3p.(2P*).7g.G*   2[9/2]*  ,
3s2.3p.(2P*<1/2>).7g,2[7/2]*,4,9,,150455.68,,,,         or  :        3s2.3p.(2P*).7g.G*   2[7/2]*  ,
3s2.3p.(2P*<1/2>).7g,2[7/2]*,3,7,,150455.71,,,,         or  :        3s2.3p.(2P*).7g.G*   2[7/2]*  ,
3s2.3p.(2P*<3/2>).7g,2[9/2]*,4,9,,150985.84,,,,         or  :        3s2.3p.(2P*).7g.H*   2[9/2]*  ,
3s2.3p.(2P*<3/2>).7g,2[9/2]*,5,11,,150985.97,,,,         or  :        3s2.3p.(2P*).7g.H*   2[9/2]*  ,
3s2.3p.(2P*<3/2>).7g,2[7/2]*,4,9,,151005.90,,,,         or  :        3s2.3p.(2P*).7g.F*   2[7/2]*  ,
3s2.3p.(2P*<3/2>).7g,2[7/2]*,3,7,,151006.00,,,,         or  :        3s2.3p.(2P*).7g.F*   2[7/2]*  ,
3s2.3p.(2P*<3/2>).7g,2[11/2]*,6,13,,151033.88,,,,         or  :        3s2.3p.(2P*).7g.H*   2[11/2]* ,
3s2.3p.(2P*<3/2>).7g,2[11/2]*,5,11,,151034.32,,,,         or  :        3s2.3p.(2P*).7g.H*   2[11/2]* ,
3s2.3p.(2P*<3/2>).7g,2[5/2]*,2,5,,151053.80,,,,         or  :        3s2.3p.(2P*).7g.F*   2[5/2]*  ,
3s2.3p.(2P*<3/2>).7g,2[5/2]*,3,7,,151054.14,,,,         or  :        3s2.3p.(2P*).7g.F*   2[5/2]*  ,
3s2.3p.(2P*<3/2>).8g,2[9/2]*,4,9,,153106.05,,,,         or  :        3s2.3p.(2P*).8g.H*   2[9/2]*  ,
3s2.3p.(2P*<3/2>).8g,2[9/2]*,5,11,,153106.15,,,,         or  :        3s2.3p.(2P*).8g.H*   2[9/2]*  ,
3s2.3p.(2P*<3/2>).8g,2[11/2]*,6,13,,153138.61,,,,         or  :        3s2.3p.(2P*).8g.H*   2[11/2]* ,
3s2.3p.(2P*<3/2>).8g,2[11/2]*,5,11,,153138.88,,,,         or  :        3s2.3p.(2P*).8g.H*   2[11/2]* ,
3s.3p2.(4P).3d,5P,3,7,,153266.66,,,,                                                    ,
3s.3p2.(4P).3d,5P,2,5,,153392.85,,,,                                                    ,
3s.3p2.(4P).3d,5P,1,3,,153477.03,,,,                                                    ,
3s2.3p.(2P*<3/2>).9g,2[11/2]*,6,13,,154581.71,,,,         or  :        3s2.3p.(2P*).9g.H*   2[11/2]* ,
3s2.3p.(2P*<3/2>).9g,2[11/2]*,5,11,,154581.90,,,,         or  :        3s2.3p.(2P*).9g.H*   2[11/2]* ,
P III (3p 2P*<1/2>),Limit,---,,[,159451.7,],0.3,,                                                    ,L11770
P III (3p 2P*<3/2>),Limit,---,,,160010.6,,,,                                                    ,
