Configuration,Term,J,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
"=""3d10.4s.51p""","=""1P*""","=""1""","=""""","=""75723.44""","=""""","=""0.17""","=""""","=""                            ""","=""L3641"""
"=""3d10.4s.52p""","=""1P*""","=""1""","=""""","=""75725.28""","=""""","=""0.17""","=""""","=""                            ""","=""L3641"""
"=""3d10.4s.53p""","=""1P*""","=""1""","=""""","=""75727.00""","=""""","=""0.17""","=""""","=""                            ""","=""L3641"""
"=""3d10.4s.54p""","=""1P*""","=""1""","=""""","=""75728.60""","=""""","=""0.17""","=""""","=""                            ""","=""L3641"""
"=""3d10.4s.55p""","=""1P*""","=""1""","=""""","=""75730.15""","=""""","=""0.17""","=""""","=""                            ""","=""L3641"""
"=""3d10.4s.56p""","=""1P*""","=""1""","=""""","=""75731.53""","=""""","=""0.17""","=""""","=""                            ""","=""L3641"""
"=""3d10.4s.57p""","=""1P*""","=""1""","=""""","=""75732.91""","=""""","=""0.17""","=""""","=""                            ""","=""L3641"""
"=""3d10.4s.58p""","=""1P*""","=""1""","=""""","=""75734.22""","=""""","=""0.17""","=""""","=""                            ""","=""L3641"""
"=""3d10.4s.59p""","=""1P*""","=""1""","=""""","=""75735.43""","=""""","=""0.17""","=""""","=""                            ""","=""L3641"""
"=""3d10.4s.60p""","=""1P*""","=""1""","=""""","=""75736.52""","=""""","=""0.17""","=""""","=""                            ""","=""L3641"""
"=""3d10.4s.61p""","=""1P*""","=""1""","=""""","=""75737.72""","=""""","=""0.17""","=""""","=""                            ""","=""L3641"""
"=""3d10.4s.62p""","=""1P*""","=""1""","=""""","=""75738.81""","=""""","=""0.17""","=""""","=""                            ""","=""L3641"""
"=""3d10.4s.63p""","=""1P*""","=""1""","=""""","=""75739.79""","=""""","=""0.17""","=""""","=""                            ""","=""L3641"""
"=""3d10.4s.64p""","=""1P*""","=""1""","=""""","=""75740.76""","=""""","=""0.17""","=""""","=""                            ""","=""L3641"""
"=""3d10.4s.65p""","=""1P*""","=""1""","=""""","=""75741.57""","=""""","=""0.17""","=""""","=""                            ""","=""L3641"""
"=""3d10.4s.66p""","=""1P*""","=""1""","=""""","=""75742.37""","=""""","=""0.17""","=""""","=""                            ""","=""L3641"""
"=""Zn II (4s 2S<1/2>)""","=""Limit""","=""---""","=""""","=""75769.31""","=""""","=""0.05""","=""""","=""                            ""","=""L13951"""
"=""3d10.4p2""","=""3P""","=""0""","=""""","=""80175.022""","=""""","=""0.023""","=""""","="" 100                        ""","=""L736"""
"=""3d10.4p2""","=""3P""","=""1""","=""""","=""80394.173""","=""""","=""0.013""","=""""","="" 100                        ""","=""L736"""
"=""3d10.4p2""","=""3P""","=""2""","=""""","=""80792.1""","=""""","=""0.5""","=""""","="" 100                        ""","=""L736"""
"=""3d9.4s2.4p""","=""3P*""","=""1""","=""""","=""90227""","=""""","=""10""","=""""","=""  96                        ""","=""L242"""
"=""3d9.4s2.4p""","=""3D*""","=""1""","=""""","=""95209""","=""""","=""20""","=""""","=""  79                        ""","=""L242"""
"=""3d9.4s2.4p""","=""1P*""","=""1""","=""""","=""95792""","=""""","=""20""","=""""","=""  76                        ""","=""L242"""
"=""3d10.4p.(2P*<1/2>).5s""","=""2[1/2]*""","=""1""","=""""","=""101945""","=""""","=""3""","=""""","=""                            ""","=""L4256"""
"=""3d10.4p.(2P*<3/2>).5s""","=""2[3/2]*""","=""1""","=""""","=""103000""","=""""","=""30""","=""""","=""                            ""","=""L4256"""
"=""3d10.4p.(2P*<1/2>).4d""","=""2[3/2]*""","=""1""","=""""","=""113167""","=""""","=""4""","=""""","=""                            ""","=""L4256"""
"=""3d10.4p.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""","=""""","=""113949""","=""""","=""4""","=""""","=""                            ""","=""L4256"""
"=""3d10.4p.(2P*<3/2>).6s""","=""2[3/2]*""","=""1""","=""""","=""114978""","=""""","=""4""","=""""","=""                            ""","=""L4256"""
"=""3d10.4p.(2P*<1/2>).5d""","=""2[3/2]*""","=""1""","=""""","=""117130""","=""""","=""4""","=""""","=""                            ""","=""L4256"""
"=""3d10.4p.(2P*<1/2>).7s""","=""2[1/2]*""","=""1""","=""""","=""118151""","=""""","=""4""","=""""","=""                            ""","=""L4256"""
"=""3d10.4p.(2P*<3/2>).5d""","=""2[3/2]*""","=""1""","=""""","=""118437""","=""""","=""4""","=""""","=""                            ""","=""L4256"""
"=""3d10.4p.(2P*<3/2>).7s""","=""2[3/2]*""","=""1""","=""""","=""119188""","=""""","=""4""","=""""","=""                            ""","=""L4256"""
"=""3d10.4p.(2P*<1/2>).6d""","=""2[3/2]*""","=""1""","=""""","=""119777""","=""""","=""4""","=""""","=""                            ""","=""L4256"""
"=""3d10.4p.(2P*<1/2>).8s""","=""2[1/2]*""","=""1""","=""""","=""120301""","=""""","=""4""","=""""","=""                            ""","=""L4256"""
"=""3d10.4p.(2P*<3/2>).6d""","=""2[3/2]*""","=""1""","=""""","=""120745""","=""""","=""4""","=""""","=""                            ""","=""L4256"""
"=""3d10.4p.(2P*<1/2>).7d""","=""2[3/2]*""","=""1""","=""""","=""121112""","=""""","=""4""","=""""","=""                            ""","=""L4256"""
"=""3d10.4p.(2P*<3/2>).8s""","=""2[3/2]*""","=""1""","=""""","=""121275""","=""""","=""4""","=""""","=""                            ""","=""L4256"""
"=""3d10.4p.(2P*<1/2>).9s""","=""2[1/2]*""","=""1""","=""""","=""121480""","=""""","=""4""","=""""","=""                            ""","=""L4256"""
"=""3d10.4p.(2P*<1/2>).10s""","=""2[1/2]*""","=""1""","=""""","=""122192""","=""""","=""4""","=""""","=""                            ""","=""L4256"""
"=""3d10.4p.(2P*<3/2>).9s""","=""2[3/2]*""","=""1""","=""""","=""122374""","=""""","=""4""","=""""","=""                            ""","=""L4256"""
"=""3d10.4p.(2P*<1/2>).8d""","=""2[3/2]*""","=""1""","=""""","=""122530""","=""""","=""5""","=""""","=""                            ""","=""L4256"""
"=""3d10.4p.(2P*<1/2>).11s""","=""2[1/2]*""","=""1""","=""""","=""122648""","=""""","=""5""","=""""","=""                            ""","=""L4256"""
"=""3d10.4p.(2P*<1/2>).12s""","=""2[1/2]*""","=""1""","=""""","=""122985""","=""""","=""5""","=""""","=""                            ""","=""L4256"""
"=""3d10.4p.(2P*<3/2>).10s""","=""2[3/2]*""","=""1""","=""""","=""123063""","=""""","=""5""","=""""","=""                            ""","=""L4256"""
"=""3d9.(2D<5/2>).4s2.5p""","=""2[3/2]*""","=""1""","=""""","=""123469""","=""""","=""15""","=""""","=""  98                        ""","=""L400"""
"=""3d10.4p.(2P*<3/2>).11s""","=""2[3/2]*""","=""1""","=""""","=""123533""","=""""","=""8""","=""""","=""                            ""","=""L4256"""
"=""3d10.4p.(2P*<1/2>).16s""","=""2[1/2]*""","=""1""","=""""","=""123636""","=""""","=""8""","=""""","=""                            ""","=""L4256"""
"=""3d10.4p.(2P*<1/2>).17s""","=""2[1/2]*""","=""1""","=""""","=""123712""","=""""","=""8""","=""""","=""                            ""","=""L4256"""
"=""3d10.4p.(2P*<3/2>).12s""","=""2[3/2]*""","=""1""","=""""","=""123843""","=""""","=""5""","=""""","=""                            ""","=""L4256"""
"=""3d10.4p.(2P*<3/2>).13s""","=""2[3/2]*""","=""1""","=""""","=""124083""","=""""","=""5""","=""""","=""                            ""","=""L4256"""
"=""Zn II (4p 2P*<1/2>)""","=""Limit""","=""---""","=""""","=""124250.31""","=""""","=""""","=""""","=""                            ""","="""""
"=""3d10.4p.(2P*<3/2>).14s""","=""2[3/2]*""","=""1""","=""""","=""124265""","=""""","=""5""","=""""","=""                            ""","=""L4256"""
"=""3d10.4p.(2P*<3/2>).15s""","=""2[3/2]*""","=""1""","=""""","=""124388""","=""""","=""5""","=""""","=""                            ""","=""L4256"""
"=""3d10.4p.(2P*<3/2>).16s""","=""2[3/2]*""","=""1""","=""""","=""124515""","=""""","=""5""","=""""","=""                            ""","=""L4256"""
"=""3d10.4p.(2P*<3/2>).17s""","=""2[3/2]*""","=""1""","=""""","=""124595""","=""""","=""5""","=""""","=""                            ""","=""L4256"""
"=""3d10.4p.(2P*<3/2>).18s""","=""2[3/2]*""","=""1""","=""""","=""124662""","=""""","=""5""","=""""","=""                            ""","=""L4256"""
"=""3d10.4p.(2P*<3/2>).19s""","=""2[3/2]*""","=""1""","=""""","=""124717""","=""""","=""5""","=""""","=""                            ""","=""L4256"""
"=""3d10.4p.(2P*<3/2>).20s""","=""2[3/2]*""","=""1""","=""""","=""124761""","=""""","=""5""","=""""","=""                            ""","=""L4256"""
"=""Zn II (4p 2P*<3/2>)""","=""Limit""","=""---""","=""""","=""125124.35""","=""""","=""""","=""""","=""                            ""","="""""
"=""3d9.(2D<3/2>).4s2.5p""","=""2[1/2]*""","=""1""","=""""","=""125933""","=""""","=""16""","=""""","=""                            ""","=""L400"""
"=""3d9.(2D<3/2>).4s2.5p""","=""2[3/2]*""","=""1""","=""""","=""126263""","=""""","=""3""","=""""","=""                            ""","=""L400"""
"=""3d9.(2D<5/2>).4s2.6p""","=""2[3/2]*""","=""1""","=""""","=""130632""","=""""","=""30""","=""""","=""                            ""","=""L400"""
"=""3d9.(2D<5/2>).4s2.4f""","=""2[1/2]*""","=""1""","=""""","=""131540.5""","=""""","=""0.7""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<5/2>).4s2.4f""","=""2[3/2]*""","=""1""","=""""","=""131546.2""","=""""","=""0.7""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.6p""","=""2[1/2]*""","=""1""","=""""","=""133209.7""","=""""","=""0.7""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.6p""","=""2[3/2]*""","=""1""","=""""","=""133336.7""","=""""","=""0.7""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<5/2>).4s2.7p""","=""2[3/2]*""","=""1""","=""""","=""133624.5""","=""""","=""0.7""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<5/2>).4s2.5f""","=""2[1/2]*""","=""1""","=""""","=""134050.8""","=""""","=""1.0""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<5/2>).4s2.5f""","=""2[3/2]*""","=""1""","=""""","=""134050.8""","=""""","=""1.0""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.4f""","=""2[3/2]*""","=""1""","=""""","=""134263.0""","=""""","=""0.7""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<5/2>).4s2.8p""","=""2[3/2]*""","=""1""","=""""","=""135167.5""","=""""","=""0.7""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<5/2>).4s2.6f""","=""2[1/2]*""","=""1""","=""""","=""135409.2""","=""""","=""0.7""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<5/2>).4s2.6f""","=""2[3/2]*""","=""1""","=""""","=""135412.9""","=""""","=""0.7""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<5/2>).4s2.9p""","=""2[3/2]*""","=""1""","=""""","=""136076.8""","=""""","=""0.7""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<5/2>).4s2.7f""","=""2[3/2]*""","=""1""","=""""","=""136231.6""","=""""","=""0.7""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.7p""","=""2[1/2]*""","=""1""","=""""","=""136274.7""","=""""","=""0.7""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.7p""","=""2[3/2]*""","=""1""","=""""","=""136333.8""","=""""","=""0.7""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<5/2>).4s2.10p""","=""2[3/2]*""","=""1""","=""""","=""136666.5""","=""""","=""0.7""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.5f""","=""2[3/2]*""","=""1""","=""""","=""136763.7""","=""""","=""0.7""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<5/2>).4s2.8f""","=""2[3/2]*""","=""1""","=""""","=""136771.0""","=""""","=""0.7""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<5/2>).4s2.11p""","=""2[3/2]*""","=""1""","=""""","=""137059.5""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<5/2>).4s2.9f""","=""2[3/2]*""","=""1""","=""""","=""137128.1""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<5/2>).4s2.12p""","=""2[3/2]*""","=""1""","=""""","=""137338.9""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<5/2>).4s2.10f""","=""2[3/2]*""","=""1""","=""""","=""137388.1""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<5/2>).4s2.13p""","=""2[3/2]*""","=""1""","=""""","=""137543.3""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<5/2>).4s2.11f""","=""2[3/2]*""","=""1""","=""""","=""137580.5""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<5/2>).4s2.14p""","=""2[3/2]*""","=""1""","=""""","=""137698.0""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<5/2>).4s2.12f""","=""2[3/2]*""","=""1""","=""""","=""137726.1""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<5/2>).4s2.15p""","=""2[3/2]*""","=""1""","=""""","=""137816.2""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.8p""","=""2[1/2]*""","=""1""","=""""","=""137860.1""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.8p""","=""2[3/2]*""","=""1""","=""""","=""137891.1""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<5/2>).4s2.16p""","=""2[3/2]*""","=""1""","=""""","=""137914.5""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<5/2>).4s2.17p""","=""2[3/2]*""","=""1""","=""""","=""137990.2""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<5/2>).4s2.18p""","=""2[3/2]*""","=""1""","=""""","=""138051.2""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<5/2>).4s2.19p""","=""2[3/2]*""","=""1""","=""""","=""138102.5""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.6f""","=""2[3/2]*""","=""1""","=""""","=""138132.8""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<5/2>).4s2.20p""","=""2[3/2]*""","=""1""","=""""","=""138145.0""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<5/2>).4s2.21p""","=""2[3/2]*""","=""1""","=""""","=""138182.4""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<5/2>).4s2.22p""","=""2[3/2]*""","=""1""","=""""","=""138214.5""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<5/2>).4s2.23p""","=""2[3/2]*""","=""1""","=""""","=""138238.0""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<5/2>).4s2.24p""","=""2[3/2]*""","=""1""","=""""","=""138261.0""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<5/2>).4s2.25p""","=""2[3/2]*""","=""1""","=""""","=""138282.2""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<5/2>).4s2.26p""","=""2[3/2]*""","=""1""","=""""","=""138300.3""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<5/2>).4s2.27p""","=""2[3/2]*""","=""1""","=""""","=""138314.3""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<5/2>).4s2.28p""","=""2[3/2]*""","=""1""","=""""","=""138328.8""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<5/2>).4s2.29p""","=""2[3/2]*""","=""1""","=""""","=""138341.3""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<5/2>).4s2.30p""","=""2[3/2]*""","=""1""","=""""","=""138352.0""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<5/2>).4s2.31p""","=""2[3/2]*""","=""1""","=""""","=""138360.6""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<5/2>).4s2.32p""","=""2[3/2]*""","=""1""","=""""","=""138369.6""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<5/2>).4s2.33p""","=""2[3/2]*""","=""1""","=""""","=""138377.3""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""Zn II (3d9.4s2 2D<5/2>)""","=""Limit""","=""---""","=""""","=""138491.76""","=""""","=""""","=""""","=""                            ""","="""""
"=""3d9.(2D<3/2>).4s2.9p""","=""2[1/2]*""","=""1""","=""""","=""138787.1""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.9p""","=""2[3/2]*""","=""1""","=""""","=""138806.2""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.7f""","=""2[3/2]*""","=""1""","=""""","=""138955.7""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.10p""","=""2[1/2]*""","=""1""","=""""","=""139375.3""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.10p""","=""2[3/2]*""","=""1""","=""""","=""139388.8""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.8f""","=""2[3/2]*""","=""1""","=""""","=""139486.2""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.11p""","=""2[1/2]*""","=""1""","=""""","=""139774.3""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.11p""","=""2[3/2]*""","=""1""","=""""","=""139782.3""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.9f""","=""2[3/2]*""","=""1""","=""""","=""139850.2""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.12p""","=""2[1/2]*""","=""1""","=""""","=""140057.6""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.12p""","=""2[3/2]*""","=""1""","=""""","=""140062.1""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.10f""","=""2[3/2]*""","=""1""","=""""","=""140111.0""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.13p""","=""2[1/2]*""","=""1""","=""""","=""140264.5""","=""""","=""1.1""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.13p""","=""2[3/2]*""","=""1""","=""""","=""140264.5""","=""""","=""1.1""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.11f""","=""2[3/2]*""","=""1""","=""""","=""140305.6""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.14p""","=""2[1/2]*""","=""1""","=""""","=""140420.2""","=""""","=""1.1""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.14p""","=""2[3/2]*""","=""1""","=""""","=""140420.2""","=""""","=""1.1""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.12f""","=""2[3/2]*""","=""1""","=""""","=""140449.8""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.15p""","=""2[3/2]*""","=""1""","=""""","=""140541.8""","=""""","=""1.1""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.15p""","=""2[1/2]*""","=""1""","=""""","=""140541.8""","=""""","=""1.1""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.13f""","=""2[3/2]*""","=""1""","=""""","=""140564.1""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.16p""","=""2[3/2]*""","=""1""","=""""","=""140636.3""","=""""","=""1.1""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.16p""","=""2[1/2]*""","=""1""","=""""","=""140636.3""","=""""","=""1.1""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.14f""","=""2[3/2]*""","=""1""","=""""","=""140654.7""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.17p""","=""2[1/2]*""","=""1""","=""""","=""140712.3""","=""""","=""1.1""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.17p""","=""2[3/2]*""","=""1""","=""""","=""140712.3""","=""""","=""1.1""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.15f""","=""2[3/2]*""","=""1""","=""""","=""140728.1""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.18p""","=""2[1/2]*""","=""1""","=""""","=""140776.1""","=""""","=""1.1""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.18p""","=""2[3/2]*""","=""1""","=""""","=""140776.1""","=""""","=""1.1""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.16f""","=""2[3/2]*""","=""1""","=""""","=""140787.2""","=""""","=""0.8""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.19p""","=""2[3/2]*""","=""1""","=""""","=""140826.8""","=""""","=""1.1""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.19p""","=""2[1/2]*""","=""1""","=""""","=""140826.8""","=""""","=""1.1""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.20p""","=""2[3/2]*""","=""1""","=""""","=""140870.3""","=""""","=""1.1""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.20p""","=""2[1/2]*""","=""1""","=""""","=""140870.3""","=""""","=""1.1""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.21p""","=""2[1/2]*""","=""1""","=""""","=""140906.0""","=""""","=""1.1""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.21p""","=""2[3/2]*""","=""1""","=""""","=""140906.0""","=""""","=""1.1""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.22p""","=""2[1/2]*""","=""1""","=""""","=""140938.0""","=""""","=""1.1""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.22p""","=""2[3/2]*""","=""1""","=""""","=""140938.0""","=""""","=""1.1""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.23p""","=""2[3/2]*""","=""1""","=""""","=""140963.2""","=""""","=""1.1""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.23p""","=""2[1/2]*""","=""1""","=""""","=""140963.2""","=""""","=""1.1""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.24p""","=""2[3/2]*""","=""1""","=""""","=""140986.7""","=""""","=""1.1""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.24p""","=""2[1/2]*""","=""1""","=""""","=""140986.7""","=""""","=""1.1""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.25p""","=""2[1/2]*""","=""1""","=""""","=""141006.9""","=""""","=""1.1""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.25p""","=""2[3/2]*""","=""1""","=""""","=""141006.9""","=""""","=""1.1""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.26p""","=""2[1/2]*""","=""1""","=""""","=""141025.2""","=""""","=""1.1""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.26p""","=""2[3/2]*""","=""1""","=""""","=""141025.2""","=""""","=""1.1""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.27p""","=""2[3/2]*""","=""1""","=""""","=""141040.3""","=""""","=""1.1""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.27p""","=""2[1/2]*""","=""1""","=""""","=""141040.3""","=""""","=""1.1""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.28p""","=""2[3/2]*""","=""1""","=""""","=""141052.3""","=""""","=""1.1""","=""""","=""                            ""","=""L6852"""
"=""3d9.(2D<3/2>).4s2.28p""","=""2[1/2]*""","=""1""","=""""","=""141052.3""","=""""","=""1.1""","=""""","=""                            ""","=""L6852"""
"=""Zn II (3d9.4s2 2D<3/2>)""","=""Limit""","=""---""","=""""","=""141210.95""","=""""","=""""","=""""","=""                            ""","="""""
"=""3d10.5s.7p""","=""1P*""","=""1""","=""""","=""159513""","=""""","=""20""","=""""","=""                            ""","=""L4256"""
"=""3d10.5s.8p""","=""1P*""","=""1""","=""""","=""160769""","=""""","=""21""","=""""","=""                            ""","=""L4256"""
"=""3d10.5s.9p""","=""1P*""","=""1""","=""""","=""161655""","=""""","=""21""","=""""","=""                            ""","=""L4256"""
"=""3d10.5s.10p""","=""1P*""","=""1""","=""""","=""162269""","=""""","=""21""","=""""","=""                            ""","=""L4256"""
"=""3d10.5s.11p""","=""1P*""","=""1""","=""""","=""162686""","=""""","=""21""","=""""","=""                            ""","=""L4256"""
"=""3d10.5s.12p""","=""1P*""","=""1""","=""""","=""162973""","=""""","=""21""","=""""","=""                            ""","=""L4256"""
"=""Zn II (5s 2S<1/2>)""","=""Limit""","=""---""","=""""","=""164206.46""","=""""","=""""","=""""","=""                            ""","="""""
"=""3d9.(2D).4s.4p.(3P*).5s""","=""1P*""","=""1""","=""""","=""166420""","=""""","=""60""","=""""","=""                            ""","=""L4256"""
"=""3d9.(2D).4s.4p.(3P*).4d""","=""1P*""","=""1""","=""""","=""177051""","=""""","=""13""","=""""","=""                            ""","=""L4256"""
"=""3d9.(2D).4s.4p.(3P*).6s""","=""1P*""","=""1""","=""""","=""178447""","=""""","=""30""","=""""","=""                            ""","=""L4256"""
"=""3d9.(2D).4s.4p.(3P*).5d""","=""1P*""","=""1""","=""""","=""182249""","=""""","=""13""","=""""","=""                            ""","=""L4256"""
"=""3d9.(2D).4s.4p.(3P*).7s""","=""1P*""","=""1""","=""""","=""183026""","=""""","=""30""","=""""","=""                            ""","=""L4256"""
"=""3d9.(2D).4s.4p.(3P*).6d""","=""1P*""","=""1""","=""""","=""184648""","=""""","=""14""","=""""","=""                            ""","=""L4256"""
"=""3d9.(2D).4s.4p.(3P*).8s""","=""1P*""","=""1""","=""""","=""185213""","=""""","=""30""","=""""","=""                            ""","=""L4256"""
"=""3d9.(2D).4s.4p.(3P*).7d""","=""1P*""","=""1""","=""""","=""186098""","=""""","=""14""","=""""","=""                            ""","=""L4256"""
"=""3d9.(2D).4s.4p.(3P*).9s""","=""1P*""","=""1""","=""""","=""186313""","=""""","=""14""","=""""","=""                            ""","=""L4256"""
