Configuration,Term,J,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
"=""3d9.4s.(3D<1>).16p""","=""*""","=""1/2""","=""""","=""85742.0""","=""""","=""1.5""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<1>).14f<5/2>""","=""(1,5/2)*""","=""3/2""","=""""","=""85750.1""","=""""","=""1.5""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<1>).17p""","=""*""","=""1/2""","=""""","=""85819.2""","=""""","=""1.5""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<1>).18p""","=""*""","=""1/2""","=""""","=""85879.7""","=""""","=""1.5""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<1>).19p""","=""*""","=""1/2""","=""""","=""85926.2""","=""""","=""1.5""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(3D<1>).20p""","=""*""","=""1/2""","=""""","=""85972.0""","=""""","=""1.5""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(3D<1>).21p""","=""*""","=""1/2""","=""""","=""86006.0""","=""""","=""1.5""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(1D).9p?""","=""2P*""","=""3/2""","=""""","=""86212.1""","=""""","=""1.5""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(1D).9p?""","=""2P*""","=""1/2""","=""""","=""86317.0""","=""""","=""1.5""","=""""","=""                                                    ""","=""L10559"""
"=""Cu II (3d9.4s 3D<1>)""","=""Limit""","=""---""","=""""","=""86315.82""","=""""","=""""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(1D).10p?""","=""2P*""","=""3/2""","=""""","=""86780.7""","=""""","=""1.5""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(1D).10p?""","=""2P*""","=""1/2""","=""""","=""86848.5""","=""""","=""1.5""","=""""","=""                                                    ""","=""L10559"""
"=""3d9.4s.(1D).11p?""","=""2P*""","=""3/2""","=""""","=""87165.0""","=""""","=""1.5""","=""""","=""                                                    ""","=""L10559c152"""
"=""3d9.4s.(1D).11p?""","=""2P*""","=""1/2""","=""""","=""87213.6""","=""""","=""1.5""","=""""","=""                                                    ""","=""L10559"""
"=""Cu II (3d9.4s 1D<2>)""","=""Limit""","=""---""","=""""","=""88582.01""","=""""","=""""","=""""","=""                                                    ""","=""L10559"""
